16.594413,1.2209,-3.1164,-135.3379,1.094213,-0.179615,-0.014682,-1.6332,3.3886,-121.9717,-0.52274,-0.940258,0.052133,59380.0,34341.0,-10864.0,14800.0,0.0,297.0,0.0,0.0,168.0,-247.0,25.0,-18.0,0.0,walkFL~fwd,516
16.604465,1.1009,-3.2564,-134.0979,1.094213,-0.180115,-0.005682,-1.3532,3.6086,-121.7317,-0.52474,-0.946258,0.054133,59380.0,34342.0,-10864.0,14800.0,0.0,1827.0,0.0,0.0,168.0,-307.0,25.0,-21.0,0.0,walkFL~fwd,516
16.614517,0.7009,-3.0164,-133.2979,1.084213,-0.169615,0.006818,-1.3932,3.6086,-121.0117,-0.52024,-0.932758,0.044633,59379.0,34342.0,-10864.0,14800.0,-165.0,0.0,0.0,0.0,175.0,-247.0,25.0,-18.0,0.0,walkFL~fwd,516
16.624571,1.1009,-3.2164,-132.8779,1.081713,-0.180115,0.006318,-1.1932,3.5286,-120.1317,-0.51374,-0.941258,0.060133,59380.0,34343.0,-10864.0,14800.0,0.0,828.0,0.0,0.0,168.0,-250.0,25.0,-14.0,0.0,walkFL~fwd,516
16.634623,0.7409,-3.4164,-132.1379,1.074213,-0.190115,-0.000182,-1.7732,3.9286,-119.4917,-0.50624,-0.933258,0.056133,59379.0,34343.0,-10864.0,14800.0,-476.0,0.0,0.0,0.0,172.0,-250.0,29.0,-18.0,0.0,walkFL~fwd,516
16.644676,1.5409,-3.4764,-131.7579,1.072713,-0.175615,0.002818,-2.0532,3.5486,-118.0717,-0.50524,-0.929758,0.054633,59379.0,34344.0,-10864.0,14800.0,0.0,161.0,0.0,0.0,172.0,-254.0,29.0,-14.0,0.0,walkFL~fwd,516
16.654739,1.1009,-3.0564,-130.9379,1.049213,-0.180615,0.003818,-1.9332,3.7086,-116.9917,-0.50474,-0.919758,0.047133,59379.0,34345.0,-10864.0,14800.0,-106.0,2014.0,0.0,0.0,168.0,-304.0,29.0,-14.0,0.0,walkFL~fwd,516
16.66479,0.9409,-3.3364,-130.3579,1.058213,-0.184615,0.001818,-1.4132,3.4486,-115.8117,-0.50874,-0.916258,0.058133,59379.0,34345.0,-10864.0,14800.0,0.0,0.0,0.0,0.0,168.0,-254.0,29.0,-14.0,0.0,walkFL~fwd,516
16.67485,0.8809,-3.5764,-130.2179,1.057213,-0.187115,0.000318,-1.2532,3.5086,-115.6117,-0.50224,-0.903758,0.058133,59379.0,34346.0,-10864.0,14800.0,0.0,1571.0,0.0,0.0,172.0,-257.0,29.0,-14.0,0.0,walkFL~fwd,516
16.684954,1.2209,-3.2364,-130.5179,1.072213,-0.187615,0.001318,-1.8932,3.3286,-113.9317,-0.50424,-0.898758,0.033633,59379.0,34346.0,-10864.0,14800.0,0.0,0.0,0.0,0.0,168.0,-257.0,29.0,-14.0,0.0,walkFL~fwd,516
16.695009,0.7609,-3.3964,-130.8979,1.052213,-0.200615,0.007818,-1.5132,3.7686,-114.0917,-0.50374,-0.906758,0.035633,59379.0,34347.0,-10864.0,14800.0,0.0,106.0,0.0,-2153.0,168.0,-264.0,29.0,0.0,0.0,walkFL~fwd,516
16.705127,0.7409,-3.0764,-131.6179,1.062713,-0.196115,0.005818,-1.6732,3.3086,-114.0117,-0.49224,-0.905758,0.027633,59379.0,34348.0,-10864.0,14801.0,0.0,2014.0,0.0,916.0,164.0,-318.0,29.0,-18.0,0.0,walkFL~fwd,516
16.715187,0.5809,-3.2764,-131.8179,1.054713,-0.206115,0.005818,-1.4932,3.7686,-114.1917,-0.47874,-0.916758,0.031633,59379.0,34348.0,-10864.0,14801.0,0.0,0.0,0.0,0.0,164.0,-268.0,29.0,-18.0,0.0,walkFL~fwd,516
16.725235,0.3009,-3.7764,-131.6179,1.048213,-0.190115,0.004318,-1.7332,3.0286,-114.5117,-0.48124,-0.909758,0.020133,59379.0,34349.0,-10864.0,14801.0,1099.0,1417.0,0.0,0.0,168.0,-272.0,29.0,-14.0,0.0,walkFL~fwd,516
16.73529,0.9209,-3.4364,-132.3579,1.064713,-0.187115,0.010318,-1.7532,3.6086,-114.3317,-0.46524,-0.888258,0.021633,59378.0,34349.0,-10864.0,14801.0,-1304.0,0.0,0.0,0.0,168.0,-275.0,29.0,-18.0,0.0,walkFL~fwd,516
16.745342,0.7609,-3.4164,-132.3379,1.075213,-0.187115,-0.000682,-1.4932,3.0086,-113.8517,-0.48824,-0.905758,0.029633,59378.0,34350.0,-10864.0,14801.0,-1926.0,1263.0,0.0,0.0,186.0,-279.0,29.0,-18.0,0.0,walkFL~fwd,516
16.755395,0.7809,-3.4764,-131.5179,1.071213,-0.191615,-0.003182,-1.6332,2.7686,-113.7117,-0.48274,-0.906758,0.035133,59378.0,34350.0,-10864.0,14801.0,-1754.0,1538.0,0.0,0.0,172.0,-275.0,32.0,-18.0,0.0,walkFL~fwd,516
16.765451,0.3809,-3.2164,-131.6779,1.053213,-0.190115,-0.003182,-1.3532,3.1286,-113.4717,-0.46374,-0.899758,0.006633,59379.0,34350.0,-10864.0,14801.0,2076.0,0.0,0.0,0.0,150.0,-279.0,29.0,-18.0,0.0,walkFL~fwd,516
16.775507,0.6009,-3.1164,-131.3979,1.071213,-0.199615,-0.025182,-1.7532,2.4886,-113.7117,-0.46974,-0.904758,0.006133,59378.0,34350.0,-10864.0,14801.0,-77.0,0.0,0.0,0.0,168.0,-279.0,32.0,-18.0,0.0,walkFL~fwd,516
16.78558,1.0609,-3.0164,-131.8179,1.070213,-0.203115,0.006318,-1.8332,2.8886,-113.5517,-0.48024,-0.889758,0.017633,59378.0,34350.0,-10864.0,14801.0,0.0,0.0,0.0,0.0,168.0,-279.0,32.0,-14.0,0.0,walkFL~fwd,516
16.795637,1.2409,-3.3364,-132.6979,1.071713,-0.201115,-0.015182,-1.4732,2.8486,-113.9317,-0.48724,-0.894758,0.012133,59378.0,34350.0,-10864.0,14801.0,0.0,0.0,0.0,0.0,164.0,-279.0,32.0,-14.0,0.0,walkFL~fwd,516
16.805696,0.5609,-3.0564,-132.2179,1.048213,-0.208615,-0.008682,-1.8332,3.2486,-114.5917,-0.48324,-0.903258,0.008633,59378.0,34350.0,-10864.0,14802.0,0.0,0.0,0.0,1545.0,168.0,-275.0,32.0,-75.0,0.0,walkFL~fwd,516
16.81576,1.2609,-3.4164,-131.6179,1.044213,-0.206615,-0.027182,-1.7732,3.3686,-114.9317,-0.48424,-0.901758,0.021633,59378.0,34350.0,-10864.0,14801.0,0.0,0.0,0.0,-1208.0,164.0,-279.0,32.0,-18.0,0.0,walkFL~fwd,516
