282.231563,7.2833,-1.4961,-87.3259,0.469795,0.32663,-0.185218,-2.6497,-0.4045,-48.6058,0.000152,-0.338355,0.059823,16338.0,4821.0,16348.0,4818.0,1245.0,1827.0,51.0,0.0,-4.0,-314.0,114.0,-264.0,0.0,stand~fwd,89
282.271759,4.2033,-0.5561,-43.5859,0.275295,0.12313,-0.095218,-0.4497,1.4355,-15.7658,0.075152,-0.133355,0.005323,16336.0,4822.0,16346.0,4818.0,-956.0,-2087.0,0.0,0.0,64.0,-261.0,179.0,-264.0,0.0,stand~fwd,89
282.312035,0.5233,0.7039,-2.7659,0.055795,-0.01137,0.010282,0.7703,0.5555,-0.2858,0.021152,-0.010855,0.005323,16336.0,4824.0,16344.0,4818.0,-88.0,0.0,0.0,0.0,-14.0,-297.0,193.0,-268.0,0.0,stand~fwd,89
282.352251,0.1433,0.0639,-0.0059,0.017295,0.02413,0.004782,0.5903,0.5355,-0.3858,0.017652,-0.019355,-0.002677,16339.0,4824.0,16344.0,4818.0,1007.0,0.0,0.0,117.0,-18.0,-300.0,197.0,-264.0,0.0,stand~fwd,89
282.392469,-0.1967,0.5439,-0.8259,0.016295,0.02363,0.003282,0.9503,1.1955,-0.9658,0.029152,-0.025355,0.003323,16341.0,4823.0,16345.0,4818.0,538.0,-293.0,967.0,0.0,18.0,-304.0,197.0,-272.0,0.0,stand~fwd,89
282.432711,0.2433,-0.0161,-0.9259,0.013795,0.00963,-0.007218,1.0503,0.6555,-0.7058,0.017652,-0.018855,0.012823,16341.0,4822.0,16347.0,4817.0,-406.0,0.0,553.0,0.0,14.0,-304.0,189.0,-272.0,0.0,stand~fwd,89
282.472938,0.3833,0.2839,-0.7859,-0.014205,0.02213,-0.001218,1.1903,0.2155,-0.6058,0.016152,-0.027855,0.008823,16338.0,4822.0,16347.0,4817.0,-1421.0,0.0,1772.0,0.0,71.0,-311.0,161.0,-275.0,0.0,stand~fwd,89
282.513153,-0.1567,0.7839,-0.9659,0.005795,0.02013,0.004782,0.7103,0.1755,-0.5458,-0.002848,-0.004355,0.001323,16340.0,4821.0,16346.0,4815.0,1425.0,0.0,-2157.0,-2157.0,29.0,-311.0,218.0,-236.0,0.0,stand~fwd,89
282.553382,0.3833,-0.4161,-1.2059,-0.007705,0.01363,-0.010718,0.4503,-0.1045,-0.7658,-0.009848,-0.009355,0.012823,16341.0,4819.0,16348.0,4813.0,-1249.0,0.0,-516.0,0.0,14.0,-304.0,136.0,-250.0,0.0,stand~fwd,89
282.593725,0.3433,-0.5761,-0.6059,0.003795,0.01463,-0.003218,0.2303,-0.5645,-0.3458,-0.013348,0.005645,-0.004677,16340.0,4818.0,16349.0,4813.0,1736.0,-2120.0,0.0,0.0,36.0,-275.0,182.0,-247.0,0.0,stand~fwd,89
