time, CrutchReadings_1, CrutchReadings_2, CrutchReadings_3, CrutchReadings_4, CrutchReadings_5, CrutchReadings_6, CrutchReadings_7, CrutchReadings_8, CrutchReadings_9, CrutchReadings_10, CrutchReadings_11, CrutchReadings_12, MotorPositions_1, MotorPositions_2, MotorPositions_3, MotorPositions_4, MotorVelocities_1, MotorVelocities_2, MotorVelocities_3, MotorVelocities_4, MotorTorques_1, MotorTorques_2, MotorTorques_3, MotorTorques_4, GoButton, Intent, ExpID
33.680871,8.8582,-2.8488,-168.3536,1.201228,0.256603,-0.139538,-2.3488,1.9653,-105.1504,-0.215958,-0.840938,0.006748,-11003.0,4810.0,43705.0,4806.0,81.0,0.0,0.0,0.0,-175.0,89.0,443.0,-497.0,0.0,walkFR~stand,140
33.690922,8.7182,-2.3688,-168.1336,1.197228,0.262603,-0.144538,-2.5488,2.5053,-106.8504,-0.214958,-0.833438,0.026248,-11003.0,4810.0,43705.0,4806.0,150.0,0.0,0.0,0.0,-154.0,89.0,443.0,-490.0,0.0,walkFR~stand,140
33.70098,8.4382,-2.7688,-168.5536,1.212228,0.273103,-0.134538,-2.5088,2.5453,-108.2104,-0.246958,-0.847438,0.000748,-11003.0,4810.0,43705.0,4807.0,905.0,0.0,0.0,1545.0,-189.0,147.0,443.0,-554.0,0.0,walkFR~stand,140
33.711034,8.2982,-2.7488,-169.1536,1.206228,0.261103,-0.133038,-2.7688,2.2453,-109.7504,-0.237958,-0.850438,0.000748,-11003.0,4811.0,43705.0,4807.0,1187.0,2120.0,0.0,0.0,-211.0,54.0,443.0,-493.0,0.0,walkFR~stand,140
33.721084,8.8382,-2.7288,-171.1736,1.236728,0.250603,-0.120038,-2.8688,1.9653,-110.7104,-0.228458,-0.869938,-0.007252,-11004.0,4810.0,43705.0,4808.0,-989.0,-1813.0,0.0,626.0,-175.0,89.0,443.0,-529.0,0.0,walkFR~stand,140
33.731137,9.4582,-2.2688,-173.3536,1.256228,0.248103,-0.104538,-2.6088,2.2453,-111.1304,-0.220958,-0.867938,-0.018252,-11005.0,4811.0,43705.0,4808.0,-165.0,-1304.0,0.0,0.0,-168.0,86.0,440.0,-493.0,0.0,walkFR~stand,140
33.741264,8.9582,-1.4888,-177.0936,1.273228,0.230103,-0.059538,-2.5088,2.1453,-111.0504,-0.220458,-0.876938,-0.029752,-11004.0,4812.0,43704.0,4808.0,-1487.0,974.0,-1545.0,0.0,-168.0,89.0,507.0,-490.0,0.0,walkFR~stand,140
33.75139,9.2782,-1.7888,-180.8136,1.293728,0.227103,-0.077538,-2.3888,2.0453,-110.8704,-0.231958,-0.893938,-0.027752,-11004.0,4812.0,43705.0,4808.0,553.0,0.0,1791.0,0.0,-239.0,86.0,443.0,-490.0,0.0,walkFR~stand,140
33.761517,10.3582,-1.5088,-185.1936,1.317227,0.227103,-0.090038,-2.1488,1.8653,-112.4104,-0.203458,-0.890438,-0.047252,-11005.0,4813.0,43704.0,4808.0,-604.0,1981.0,-44.0,0.0,-172.0,79.0,440.0,-486.0,0.0,walkFR~stand,140
33.771563,10.2582,-2.0088,-187.7136,1.319228,0.238603,-0.111538,-2.3888,1.8653,-113.9904,-0.204958,-0.908438,-0.043752,-11005.0,4813.0,43704.0,4809.0,0.0,1461.0,0.0,1571.0,-175.0,36.0,443.0,-490.0,0.0,walkFR~stand,140
