time, CrutchReadings_1, CrutchReadings_2, CrutchReadings_3, CrutchReadings_4, CrutchReadings_5, CrutchReadings_6, CrutchReadings_7, CrutchReadings_8, CrutchReadings_9, CrutchReadings_10, CrutchReadings_11, CrutchReadings_12, MotorPositions_1, MotorPositions_2, MotorPositions_3, MotorPositions_4, MotorVelocities_1, MotorVelocities_2, MotorVelocities_3, MotorVelocities_4, MotorTorques_1, MotorTorques_2, MotorTorques_3, MotorTorques_4, GoButton, Intent, ExpID
35.531273,3.0483,-3.9194,-59.4826,0.277923,-0.373192,-0.03253,-0.8921,-0.8397,-21.5532,-0.014735,-0.164885,0.01124,-11009.0,4802.0,43703.0,4818.0,1567.0,0.0,0.0,-2014.0,-200.0,114.0,236.0,-547.0,0.0,walkFR~stand,178
35.541334,3.2283,-2.7994,-53.0226,0.419423,-0.284692,-0.04953,-2.1321,-0.0597,-28.6132,0.096765,-0.140385,-0.03126,-11010.0,4802.0,43703.0,4817.0,-88.0,0.0,0.0,-3995.0,-154.0,114.0,232.0,-536.0,0.0,walkFR~stand,178
35.551392,-0.8117,-2.6994,-54.7026,0.534423,0.060808,-0.11953,-2.3321,-0.9597,-34.7332,0.024765,-0.191885,0.00624,-11010.0,4802.0,43703.0,4817.0,0.0,0.0,0.0,-1699.0,-157.0,118.0,236.0,-561.0,0.0,walkFR~stand,178
35.561447,0.6483,-4.4194,-61.6226,0.396423,-0.029692,-0.13403,-2.0721,-2.0797,-41.7932,-0.044735,-0.287885,0.02074,-11010.0,4801.0,43703.0,4817.0,0.0,-106.0,0.0,0.0,-161.0,129.0,236.0,-590.0,0.0,walkFR~stand,178
35.571507,2.0083,-2.8394,-64.6426,0.534923,-0.164192,-0.10053,-2.2521,-1.3797,-46.4932,0.043265,-0.335885,0.00674,-11010.0,4801.0,43704.0,4817.0,0.0,-1765.0,626.0,1549.0,-161.0,132.0,207.0,-608.0,0.0,walkFR~stand,178
35.581564,0.4483,-2.7994,-70.5026,0.634923,-0.022192,-0.12253,-2.2121,0.1203,-49.3732,0.101265,-0.400885,-0.00626,-11011.0,4802.0,43703.0,4816.0,-2120.0,2120.0,-1791.0,-201.0,-122.0,89.0,232.0,-586.0,0.0,walkFR~stand,178
35.591623,-0.1717,-4.2994,-77.9626,0.606423,0.024808,-0.12103,-1.6321,-0.7797,-54.7732,0.055765,-0.455885,-0.01276,-11011.0,4801.0,43704.0,4816.0,-2014.0,-2157.0,216.0,0.0,-114.0,168.0,229.0,-586.0,0.0,walkFR~stand,178
35.601681,1.0883,-3.7194,-84.9826,0.671423,-0.155192,-0.10803,-1.6721,-1.1197,-58.7332,0.041265,-0.480885,-0.00526,-11011.0,4802.0,43704.0,4816.0,-2120.0,557.0,0.0,0.0,-125.0,136.0,229.0,-586.0,0.0,walkFR~stand,178
35.611737,0.9083,-2.6594,-92.7626,0.804923,-0.109692,-0.09803,-2.7921,-0.9597,-64.0332,0.105765,-0.501385,-0.01926,-11010.0,4802.0,43704.0,4816.0,385.0,0.0,0.0,0.0,-168.0,139.0,229.0,-633.0,0.0,walkFR~stand,178
35.621799,0.1283,-3.7394,-101.8426,0.821423,-0.101192,-0.08653,-2.0121,-0.3597,-68.5932,0.125765,-0.564885,-0.04426,-11010.0,4802.0,43705.0,4815.0,1322.0,0.0,802.0,747.0,-168.0,143.0,229.0,-629.0,0.0,walkFR~stand,178
