time, CrutchReadings_1, CrutchReadings_2, CrutchReadings_3, CrutchReadings_4, CrutchReadings_5, CrutchReadings_6, CrutchReadings_7, CrutchReadings_8, CrutchReadings_9, CrutchReadings_10, CrutchReadings_11, CrutchReadings_12, MotorPositions_1, MotorPositions_2, MotorPositions_3, MotorPositions_4, MotorVelocities_1, MotorVelocities_2, MotorVelocities_3, MotorVelocities_4, MotorTorques_1, MotorTorques_2, MotorTorques_3, MotorTorques_4, GoButton, Intent, ExpID
48.457378,5.7968,-3.6934,-138.7204,0.998633,0.241425,-0.14427,-2.1689,-0.2287,-152.6526,0.208455,-1.19629,-0.05255,59381.0,34331.0,-10857.0,14801.0,-505.0,2069.0,1428.0,-1860.0,232.0,-329.0,14.0,-71.0,0.0,walkFL~stand,100
48.467435,5.5968,-4.4534,-137.6004,0.985633,0.227925,-0.14077,-2.4889,0.2313,-151.4326,0.231955,-1.17479,-0.06405,59381.0,34332.0,-10858.0,14802.0,0.0,626.0,-2194.0,55.0,229.0,-318.0,57.0,-75.0,0.0,walkFL~stand,100
48.477483,5.9168,-3.9934,-133.3004,0.959133,0.211425,-0.13727,-2.8489,-0.2687,-149.5126,0.207455,-1.15529,-0.04905,59381.0,34332.0,-10857.0,14802.0,0.0,0.0,575.0,0.0,232.0,-289.0,32.0,-79.0,0.0,walkFL~stand,100
48.487561,5.9568,-4.3734,-130.6004,0.943133,0.202425,-0.14377,-3.1089,0.1313,-149.0526,0.197955,-1.14279,-0.04505,59381.0,34333.0,-10857.0,14802.0,0.0,223.0,2014.0,0.0,236.0,-289.0,21.0,-79.0,0.0,walkFL~stand,100
48.497595,6.3568,-4.0734,-128.6004,0.909633,0.209425,-0.16577,-2.7889,-0.3887,-147.3326,0.207955,-1.13529,-0.03755,59381.0,34334.0,-10858.0,14802.0,0.0,1721.0,-1648.0,0.0,232.0,-289.0,36.0,-79.0,0.0,walkFL~stand,100
48.507669,5.6968,-4.2134,-125.5804,0.919633,0.209925,-0.16627,-2.5889,0.4513,-145.2126,0.182455,-1.14279,-0.05055,59381.0,34334.0,-10857.0,14802.0,0.0,0.0,0.0,0.0,229.0,-286.0,32.0,-75.0,0.0,walkFL~stand,100
48.517714,6.0568,-3.7134,-122.7804,0.886633,0.191425,-0.16577,-2.3489,0.0713,-143.7326,0.201455,-1.13629,-0.04105,59381.0,34335.0,-10857.0,14802.0,0.0,18.0,0.0,0.0,229.0,-289.0,32.0,-75.0,0.0,walkFL~stand,100
48.527772,5.7768,-3.8134,-118.6604,0.874633,0.189425,-0.16277,-2.4089,0.3513,-141.7126,0.184955,-1.13879,-0.03105,59381.0,34336.0,-10857.0,14802.0,0.0,1860.0,0.0,0.0,232.0,-293.0,32.0,-75.0,0.0,walkFL~stand,100
48.537824,5.6368,-4.1334,-114.0004,0.839633,0.179425,-0.16377,-2.3489,0.3913,-139.8526,0.195955,-1.13529,-0.04105,59381.0,34336.0,-10857.0,14802.0,0.0,0.0,-842.0,714.0,229.0,-289.0,29.0,-132.0,0.0,walkFL~stand,100
48.547905,5.0968,-4.0934,-109.0804,0.810633,0.175425,-0.16877,-2.1889,0.4913,-138.0326,0.212955,-1.11029,-0.04255,59381.0,34337.0,-10856.0,14801.0,0.0,59.0,385.0,-1619.0,232.0,-293.0,25.0,-71.0,1.0,walkFL~stand,100
