time, CrutchReadings_1, CrutchReadings_2, CrutchReadings_3, CrutchReadings_4, CrutchReadings_5, CrutchReadings_6, CrutchReadings_7, CrutchReadings_8, CrutchReadings_9, CrutchReadings_10, CrutchReadings_11, CrutchReadings_12, MotorPositions_1, MotorPositions_2, MotorPositions_3, MotorPositions_4, MotorVelocities_1, MotorVelocities_2, MotorVelocities_3, MotorVelocities_4, MotorTorques_1, MotorTorques_2, MotorTorques_3, MotorTorques_4, GoButton, Intent, ExpID
54.323238,7.9368,-5.0934,-155.1604,1.025633,0.596925,-0.21977,-1.4289,-0.5887,-123.4526,0.104955,-1.04179,0.01695,16338.0,4788.0,16347.0,4790.0,-2183.0,234.0,-1633.0,0.0,36.0,7.0,111.0,-100.0,0.0,stand~fwd,101
54.333304,7.4768,-5.1334,-161.8804,1.063633,0.615925,-0.22327,-2.1889,-0.8087,-129.7526,0.104955,-1.09179,0.00745,16338.0,4789.0,16347.0,4789.0,-117.0,2076.0,0.0,-1545.0,7.0,4.0,118.0,-36.0,0.0,stand~fwd,101
54.343363,9.2168,-5.3534,-168.1204,1.087633,0.596925,-0.25027,-2.0689,-0.7687,-135.5526,0.111955,-1.11929,0.01095,16337.0,4789.0,16347.0,4789.0,-154.0,1692.0,0.0,0.0,14.0,-32.0,114.0,-82.0,0.0,stand~fwd,101
54.353416,9.5568,-5.0334,-173.8804,1.112133,0.593925,-0.25027,-2.4289,-0.7887,-140.8326,0.111955,-1.11929,0.01095,16337.0,4789.0,16347.0,4789.0,-176.0,0.0,0.0,0.0,4.0,21.0,118.0,-71.0,0.0,stand~fwd,101
54.363473,9.9168,-5.0934,-179.0404,1.160133,0.610425,-0.22327,-2.4489,-0.8087,-143.8326,0.112955,-1.15729,0.00495,16337.0,4790.0,16347.0,4789.0,377.0,106.0,0.0,2153.0,14.0,21.0,114.0,-86.0,0.0,stand~fwd,101
54.373533,9.9168,-5.0334,-180.7004,1.160133,0.616425,-0.21577,-2.2689,-1.0887,-145.1526,0.099955,-1.17929,0.00495,16336.0,4791.0,16347.0,4788.0,-487.0,582.0,0.0,-542.0,-14.0,29.0,114.0,-54.0,0.0,stand~fwd,101
54.383584,10.2168,-4.8934,-182.5404,1.167133,0.619425,-0.24327,-2.5289,-0.5087,-147.3126,0.109955,-1.17829,0.01645,16335.0,4792.0,16347.0,4789.0,-461.0,0.0,0.0,1571.0,32.0,29.0,114.0,-50.0,0.0,stand~fwd,101
54.393631,10.2368,-5.0534,-184.8404,1.165133,0.631425,-0.24527,-2.2889,-0.5887,-150.1326,0.105455,-1.19879,0.01245,16334.0,4794.0,16347.0,4789.0,-498.0,1824.0,333.0,293.0,29.0,25.0,93.0,-96.0,0.0,stand~fwd,101
54.403694,10.4768,-4.6934,-187.7804,1.183633,0.652925,-0.25727,-1.7689,-0.0287,-153.4126,0.106455,-1.25129,0.02045,16333.0,4795.0,16345.0,4789.0,-1827.0,1205.0,-1637.0,0.0,86.0,25.0,129.0,-36.0,0.0,stand~fwd,101
54.413752,11.0368,-4.9334,-190.2204,1.180133,0.658425,-0.26327,-1.8089,0.0313,-156.4726,0.112455,-1.26879,0.03945,16334.0,4797.0,16345.0,4789.0,436.0,787.0,0.0,0.0,-7.0,-4.0,129.0,-32.0,0.0,stand~fwd,101
54.42383,11.2768,-4.9934,-192.9204,1.192633,0.668925,-0.25827,-1.2289,0.9313,-157.8726,0.112455,-1.29729,0.07045,16333.0,4798.0,16344.0,4789.0,-66.0,626.0,-476.0,0.0,36.0,-4.0,136.0,-25.0,0.0,stand~fwd,101
54.433889,11.7768,-4.8934,-195.6404,1.206133,0.658925,-0.27177,-1.6689,0.1713,-159.1326,0.108455,-1.30779,0.03395,16332.0,4799.0,16344.0,4789.0,-249.0,1490.0,0.0,0.0,14.0,-46.0,136.0,-18.0,0.0,stand~fwd,101
54.443961,11.9168,-4.5534,-197.9804,1.213633,0.668925,-0.24477,-0.9289,1.0513,-160.0126,0.106455,-1.33729,0.05545,16333.0,4799.0,16344.0,4789.0,824.0,0.0,1044.0,0.0,0.0,18.0,86.0,-11.0,0.0,stand~fwd,101
54.454022,12.2368,-4.8134,-202.1404,1.232133,0.682425,-0.28277,-1.1089,0.3713,-161.1326,0.091455,-1.34179,0.06495,16332.0,4800.0,16343.0,4789.0,-48.0,1113.0,-1545.0,0.0,61.0,21.0,204.0,-7.0,0.0,stand~fwd,101
54.464089,12.0768,-5.0934,-204.2004,1.235133,0.702425,-0.27727,-1.2889,0.7913,-162.6726,0.110455,-1.35779,0.03045,16332.0,4800.0,16344.0,4789.0,-1062.0,0.0,231.0,0.0,50.0,21.0,200.0,4.0,0.0,stand~fwd,101
54.47415,11.8368,-4.3134,-206.3004,1.266133,0.712925,-0.27227,-0.4889,1.1513,-164.8126,0.114955,-1.36779,0.03245,16333.0,4801.0,16344.0,4789.0,117.0,297.0,0.0,1824.0,-4.0,14.0,139.0,-25.0,0.0,stand~fwd,101
54.484204,12.4968,-4.3934,-207.4604,1.274133,0.705925,-0.25177,-0.6089,0.9713,-167.1726,0.124455,-1.37479,0.03395,16332.0,4801.0,16344.0,4788.0,560.0,0.0,-1882.0,-1644.0,46.0,25.0,143.0,25.0,0.0,stand~fwd,101
54.494262,12.4768,-4.5334,-208.6204,1.271132,0.692925,-0.25227,-0.8689,1.7713,-168.5526,0.130455,-1.37829,0.01695,16332.0,4802.0,16345.0,4789.0,-286.0,59.0,450.0,1165.0,46.0,21.0,132.0,32.0,0.0,stand~fwd,101
54.504313,12.9368,-4.7734,-209.8804,1.274633,0.696925,-0.26677,-0.9889,1.0713,-170.7926,0.140455,-1.37579,0.01095,16333.0,4803.0,16345.0,4789.0,0.0,2120.0,0.0,1813.0,43.0,-18.0,125.0,14.0,0.0,stand~fwd,101
54.514374,13.5968,-4.8134,-211.6004,1.284633,0.700425,-0.27127,-0.8089,1.0713,-171.1926,0.125455,-1.38329,0.02045,16333.0,4803.0,16345.0,4789.0,0.0,0.0,-2937.0,0.0,46.0,21.0,150.0,39.0,0.0,stand~fwd,101
