time, CrutchReadings_1, CrutchReadings_2, CrutchReadings_3, CrutchReadings_4, CrutchReadings_5, CrutchReadings_6, CrutchReadings_7, CrutchReadings_8, CrutchReadings_9, CrutchReadings_10, CrutchReadings_11, CrutchReadings_12, MotorPositions_1, MotorPositions_2, MotorPositions_3, MotorPositions_4, MotorVelocities_1, MotorVelocities_2, MotorVelocities_3, MotorVelocities_4, MotorTorques_1, MotorTorques_2, MotorTorques_3, MotorTorques_4, GoButton, Intent, ExpID
54.725666,12.6968,-4.3734,-182.6604,1.089133,0.665425,-0.29177,-0.9889,0.8713,-143.3526,0.173955,-1.14429,-0.02355,16333.0,4813.0,16346.0,4802.0,260.0,0.0,1571.0,967.0,82.0,11.0,147.0,75.0,0.0,stand~fwd,101
54.735729,12.8768,-4.3534,-182.6004,1.079133,0.659925,-0.29027,-1.3889,0.0713,-142.9126,0.185455,-1.13679,-0.03155,16334.0,4814.0,16346.0,4802.0,165.0,1113.0,1974.0,117.0,14.0,4.0,136.0,25.0,0.0,stand~fwd,101
54.74579,12.6368,-4.3734,-182.7604,1.087133,0.655425,-0.29077,-1.4089,-0.1487,-142.7926,0.190455,-1.12829,-0.03955,16333.0,4814.0,16346.0,4802.0,0.0,0.0,0.0,-1919.0,50.0,0.0,139.0,114.0,0.0,stand~fwd,101
54.755847,12.7168,-4.5134,-182.8604,1.082133,0.661425,-0.29827,-1.7489,0.2313,-142.9126,0.206455,-1.12879,-0.03155,16333.0,4814.0,16346.0,4803.0,406.0,0.0,0.0,1333.0,57.0,4.0,147.0,79.0,0.0,stand~fwd,101
54.765901,13.1968,-4.2734,-182.1604,1.093133,0.648925,-0.28277,-1.7489,-0.1487,-142.6726,0.211455,-1.11679,-0.05655,16334.0,4814.0,16346.0,4803.0,-308.0,-2065.0,0.0,0.0,61.0,11.0,139.0,82.0,0.0,stand~fwd,101
54.775954,13.2568,-4.2334,-181.2804,1.085133,0.636925,-0.28427,-0.8089,0.2313,-142.2526,0.210955,-1.12629,-0.04105,16333.0,4815.0,16346.0,4803.0,234.0,883.0,0.0,0.0,50.0,0.0,139.0,89.0,0.0,stand~fwd,101
54.786083,12.5568,-4.5734,-180.4804,1.098633,0.646425,-0.28427,-0.6889,0.3113,-141.5326,0.217955,-1.13429,-0.02955,16334.0,4815.0,16346.0,4803.0,385.0,0.0,0.0,0.0,39.0,-4.0,143.0,89.0,0.0,stand~fwd,101
54.796145,12.6168,-4.2934,-177.8204,1.078633,0.644425,-0.29277,-1.1489,0.5113,-140.5126,0.216955,-1.12879,-0.04455,16334.0,4815.0,16346.0,4803.0,553.0,0.0,0.0,-1809.0,46.0,0.0,143.0,93.0,0.0,stand~fwd,101
54.806209,12.3768,-4.6134,-176.5004,1.062133,0.641425,-0.28977,-0.8689,1.2113,-138.9726,0.220955,-1.13229,-0.01955,16335.0,4815.0,16346.0,4804.0,1831.0,0.0,0.0,901.0,46.0,-4.0,147.0,89.0,0.0,stand~fwd,101
54.816257,11.9968,-4.5534,-175.4804,1.075133,0.645925,-0.27177,-0.7289,0.2713,-137.9126,0.213955,-1.12829,-0.01405,16335.0,4815.0,16346.0,4804.0,-154.0,0.0,0.0,0.0,18.0,0.0,143.0,93.0,0.0,stand~fwd,101
54.82632,12.1768,-4.4734,-174.7404,1.049133,0.635925,-0.27627,-0.5689,0.8113,-137.0726,0.233455,-1.12979,-0.01155,16335.0,4815.0,16346.0,4804.0,-1007.0,0.0,0.0,0.0,100.0,-4.0,147.0,93.0,0.0,stand~fwd,101
54.836375,12.3768,-3.9934,-174.7004,1.078633,0.627925,-0.26627,-1.0489,1.1713,-136.6926,0.241455,-1.11029,0.00945,16335.0,4815.0,16346.0,4804.0,681.0,0.0,0.0,0.0,64.0,0.0,143.0,96.0,0.0,stand~fwd,101
54.846437,12.0968,-4.0134,-175.3604,1.088633,0.622425,-0.25977,-1.2489,1.0113,-135.7726,0.220955,-1.10529,-5e-05,16335.0,4815.0,16346.0,4805.0,-992.0,0.0,0.0,828.0,57.0,0.0,143.0,104.0,0.0,stand~fwd,101
54.856501,12.2968,-3.9534,-172.8604,1.078633,0.615925,-0.24077,-0.8889,0.8913,-134.7526,0.216955,-1.10129,-0.00205,16336.0,4815.0,16346.0,4805.0,593.0,0.0,0.0,1582.0,39.0,0.0,143.0,104.0,0.0,stand~fwd,101
54.866566,11.9968,-4.2934,-170.8804,1.078633,0.607425,-0.24177,-1.4489,0.7913,-134.3726,0.223955,-1.09829,0.00745,16336.0,4815.0,16346.0,4805.0,538.0,0.0,0.0,-996.0,64.0,0.0,143.0,93.0,0.0,stand~fwd,101
54.876628,12.1768,-3.9134,-169.7204,1.069133,0.606925,-0.23827,-0.9089,0.8513,-132.7526,0.207455,-1.08979,0.01895,16336.0,4815.0,16347.0,4806.0,0.0,0.0,381.0,1805.0,43.0,0.0,139.0,104.0,0.0,stand~fwd,101
54.886687,11.7368,-3.6534,-168.9404,1.068633,0.589425,-0.23377,-0.7889,0.8513,-131.8926,0.216455,-1.08179,0.02845,16336.0,4815.0,16347.0,4806.0,-410.0,0.0,282.0,0.0,32.0,0.0,139.0,100.0,0.0,stand~fwd,101
54.896741,11.0568,-4.2734,-168.7404,1.073133,0.605925,-0.22477,-0.9289,1.2113,-131.0926,0.215955,-1.08329,0.03445,16337.0,4815.0,16347.0,4806.0,992.0,0.0,0.0,0.0,43.0,0.0,82.0,107.0,0.0,stand~fwd,101
54.906787,11.7768,-3.8134,-168.3004,1.073133,0.600925,-0.22377,-0.9489,1.1713,-129.4326,0.212955,-1.07679,0.02695,16336.0,4815.0,16347.0,4806.0,-1047.0,0.0,0.0,0.0,82.0,0.0,139.0,107.0,0.0,stand~fwd,101
54.91684,11.3168,-3.4534,-168.1804,1.067133,0.604425,-0.23427,-1.3489,1.3913,-127.0726,0.211955,-1.05329,0.04045,16337.0,4815.0,16347.0,4806.0,-421.0,0.0,0.0,0.0,11.0,0.0,139.0,111.0,0.0,stand~fwd,101
54.927004,11.5368,-3.9934,-168.0004,1.083133,0.599425,-0.22327,-0.9089,0.3313,-125.1526,0.211955,-1.03879,0.02845,16337.0,4815.0,16347.0,4807.0,1132.0,0.0,0.0,223.0,39.0,0.0,143.0,104.0,0.0,stand~fwd,101
54.936968,11.3568,-4.0934,-167.0804,1.074633,0.598425,-0.21327,-0.8289,1.0113,-124.0926,0.207955,-1.02579,0.03645,16337.0,4815.0,16347.0,4807.0,48.0,0.0,0.0,0.0,14.0,4.0,139.0,111.0,0.0,stand~fwd,101
