time, CrutchReadings_1, CrutchReadings_2, CrutchReadings_3, CrutchReadings_4, CrutchReadings_5, CrutchReadings_6, CrutchReadings_7, CrutchReadings_8, CrutchReadings_9, CrutchReadings_10, CrutchReadings_11, CrutchReadings_12, MotorPositions_1, MotorPositions_2, MotorPositions_3, MotorPositions_4, MotorVelocities_1, MotorVelocities_2, MotorVelocities_3, MotorVelocities_4, MotorTorques_1, MotorTorques_2, CurrentState,Intent,ExpID
123.970244,16.6523,-2.2676,-154.6571,0.35611,1.004125,-0.338347,-1.4059,5.7917,-129.1471,-1.217037,-0.42021,-0.085105,306527.0,280518.0,306132.0,280370.0,0.0,0.0,0.0,0.0,1004.0,-1001.0,5.0,sit~stand,27
123.990433,16.6123,-2.7876,-152.7771,0.34861,0.988625,-0.342347,-1.5659,4.9517,-128.2271,-1.231037,-0.41921,-0.092605,306527.0,280518.0,306132.0,280370.0,0.0,0.0,0.0,0.0,1001.0,-1004.0,5.0,sit~stand,27
124.010469,17.0523,-2.6476,-150.7771,0.33611,0.974125,-0.337847,-2.5459,5.5917,-127.4271,-1.223037,-0.43871,-0.105105,306526.0,280518.0,306132.0,280370.0,-458.0,0.0,0.0,0.0,1004.0,-1004.0,5.0,sit~stand,27
124.03058,17.1123,-1.4476,-149.8171,0.32061,0.976125,-0.327347,-2.1459,5.4717,-126.1471,-1.199037,-0.43671,-0.110605,306527.0,280518.0,306132.0,280370.0,0.0,0.0,0.0,0.0,1001.0,-1001.0,5.0,sit~stand,27
124.050774,16.8923,-2.2676,-149.4771,0.29161,0.955625,-0.379847,-2.3659,5.1717,-126.1671,-1.229537,-0.43521,-0.109105,306527.0,280518.0,306132.0,280370.0,0.0,0.0,0.0,0.0,1004.0,-1001.0,5.0,sit~stand,27
124.070884,16.8523,-2.2076,-146.2771,0.27811,0.936625,-0.389347,-2.2659,5.6717,-127.1271,-1.215037,-0.41271,-0.101605,306527.0,280518.0,306132.0,280370.0,0.0,0.0,0.0,0.0,1001.0,-997.0,5.0,sit~stand,27
124.091003,16.4123,-2.1876,-143.1771,0.26761,0.914625,-0.380847,-2.2459,5.7917,-128.2471,-1.216537,-0.39521,-0.069605,306527.0,280518.0,306132.0,280370.0,0.0,0.0,0.0,0.0,1001.0,-1001.0,5.0,sit~stand,27
124.111129,16.9923,-2.0276,-142.4371,0.27161,0.922625,-0.387847,-1.7859,5.4917,-128.8871,-1.223537,-0.39221,-0.048605,306527.0,280518.0,306132.0,280370.0,0.0,0.0,0.0,0.0,997.0,-1001.0,5.0,sit~stand,27
124.131252,16.6123,-1.9076,-142.3571,0.28811,0.914625,-0.367347,-1.6859,5.9717,-129.1071,-1.204537,-0.37721,-0.041105,306527.0,280518.0,306132.0,280370.0,0.0,0.0,0.0,0.0,997.0,-1001.0,5.0,sit~stand,27
124.151361,16.5723,-1.1676,-140.2971,0.27761,0.899125,-0.351847,-1.2059,6.0917,-130.3271,-1.240037,-0.38121,-0.024105,306527.0,280518.0,306132.0,280371.0,146.0,0.0,0.0,297.0,1001.0,-1001.0,5.0,sit~stand,27
