time, CrutchReadings_1, CrutchReadings_2, CrutchReadings_3, CrutchReadings_4, CrutchReadings_5, CrutchReadings_6, CrutchReadings_7, CrutchReadings_8, CrutchReadings_9, CrutchReadings_10, CrutchReadings_11, CrutchReadings_12, MotorPositions_1, MotorPositions_2, MotorPositions_3, MotorPositions_4, MotorVelocities_1, MotorVelocities_2, MotorVelocities_3, MotorVelocities_4, MotorTorques_1, MotorTorques_2, CurrentState,Intent,ExpID
255.423204,7.0433,-5.4761,-163.8859,0.824795,0.61613,-0.274718,-2.0497,-0.7445,-141.1858,0.160652,-1.186355,0.080823,16346.0,4791.0,16349.0,4807.0,-626.0,1263.0,0.0,-1860.0,61.0,-14.0,4.0,stand~walk,125
255.443324,6.7233,-5.6561,-178.7459,0.895795,0.71063,-0.269718,-0.1897,-0.4445,-144.6658,0.186152,-1.232355,0.067323,16346.0,4792.0,16349.0,4806.0,-619.0,59.0,0.0,0.0,36.0,-11.0,4.0,stand~walk,125
255.463548,7.2233,-5.0961,-191.7859,0.971795,0.72363,-0.265718,-1.0697,-1.3445,-160.7058,0.203152,-1.317855,0.056823,16345.0,4795.0,16349.0,4806.0,-37.0,2003.0,0.0,0.0,50.0,-79.0,4.0,stand~walk,125
255.483653,8.6033,-5.2761,-201.5459,1.015295,0.68963,-0.238718,-1.5297,-1.1245,-179.5858,0.205152,-1.421355,0.033823,16344.0,4797.0,16349.0,4806.0,-2065.0,1527.0,0.0,308.0,71.0,-14.0,4.0,stand~walk,125
255.503759,11.7033,-4.2361,-207.8859,1.037295,0.64563,-0.272718,-1.6697,-0.8645,-182.7658,0.218152,-1.434355,0.046823,16344.0,4799.0,16348.0,4807.0,1450.0,879.0,0.0,0.0,29.0,-21.0,4.0,stand~walk,125
255.523885,11.8233,-4.3761,-219.1059,1.045295,0.68013,-0.336718,-1.5697,-0.5445,-180.2058,0.204152,-1.439355,0.081823,16342.0,4801.0,16347.0,4808.0,-2014.0,667.0,0.0,2157.0,114.0,-18.0,4.0,stand~walk,125
255.544009,12.2233,-4.9961,-219.0459,0.998295,0.70813,-0.377218,-0.5497,-0.1845,-179.2458,0.228652,-1.469355,0.086323,16342.0,4802.0,16346.0,4808.0,0.0,0.0,0.0,286.0,64.0,-21.0,4.0,stand~walk,125
255.564138,12.8233,-4.0961,-214.7059,0.998295,0.68113,-0.357218,-0.4697,0.2155,-180.3058,0.240652,-1.470855,0.078823,16342.0,4803.0,16346.0,4808.0,-271.0,0.0,0.0,0.0,68.0,-21.0,4.0,stand~walk,125
255.584288,13.3233,-3.9961,-212.7659,0.995795,0.64413,-0.329218,-0.2497,0.4155,-179.4458,0.264652,-1.462355,0.051823,16342.0,4804.0,16346.0,4808.0,0.0,0.0,0.0,0.0,89.0,-21.0,4.0,stand~walk,125
255.604385,13.1633,-3.8161,-215.0059,0.997295,0.70963,-0.347218,-0.2497,0.5355,-175.8658,0.279152,-1.436355,0.036323,16343.0,4805.0,16347.0,4808.0,0.0,699.0,2076.0,0.0,71.0,-14.0,4.0,stand~walk,125
255.624511,13.2633,-4.2361,-209.0859,0.960795,0.69313,-0.346218,-0.5297,-0.5045,-175.2858,0.260652,-1.402855,0.024323,16343.0,4805.0,16347.0,4808.0,-190.0,0.0,0.0,0.0,71.0,-11.0,4.0,stand~walk,125
255.644637,12.7633,-4.5361,-202.8459,0.921795,0.69563,-0.365218,-0.8897,-0.3045,-170.2258,0.258152,-1.359855,0.012823,16343.0,4805.0,16348.0,4807.0,0.0,-2058.0,0.0,0.0,71.0,21.0,4.0,stand~walk,125
255.664765,11.9233,-4.5961,-197.6859,0.883795,0.71113,-0.376218,-0.8297,-1.1245,-162.2658,0.261152,-1.284355,0.016323,16343.0,4806.0,16349.0,4807.0,0.0,-2010.0,0.0,0.0,71.0,14.0,4.0,stand~walk,125
255.684881,11.7233,-4.3361,-191.1459,0.859295,0.67263,-0.326218,-1.1497,-0.4645,-153.2258,0.241652,-1.230855,0.011323,16342.0,4808.0,16349.0,4806.0,-553.0,2120.0,0.0,-2120.0,93.0,-50.0,4.0,stand~walk,125
255.705005,10.7833,-3.6961,-183.5859,0.839795,0.66313,-0.297218,-1.7897,-0.8245,-145.3258,0.249152,-1.153855,0.011323,16343.0,4808.0,16349.0,4806.0,0.0,0.0,0.0,0.0,75.0,-7.0,4.0,stand~walk,125
