time, CrutchReadings_1, CrutchReadings_2, CrutchReadings_3, CrutchReadings_4, CrutchReadings_5, CrutchReadings_6, CrutchReadings_7, CrutchReadings_8, CrutchReadings_9, CrutchReadings_10, CrutchReadings_11, CrutchReadings_12, MotorPositions_1, MotorPositions_2, MotorPositions_3, MotorPositions_4, MotorVelocities_1, MotorVelocities_2, MotorVelocities_3, MotorVelocities_4, MotorTorques_1, MotorTorques_2, CurrentState,Intent,ExpID
173.758075,2.0708,-4.5165,-90.717,0.665152,0.214975,-0.176485,-5.2931,-3.4005,-102.9219,0.00637,-0.631653,0.057603,16349.0,7169.0,16351.0,4819.0,-1293.0,0.0,0.0,-2296.0,354.0,-1004.0,4.0,stand~sit,10
173.778194,1.6108,-4.4365,-89.337,0.655652,0.217475,-0.185485,-5.3731,-3.3005,-103.5219,0.00687,-0.641653,0.073103,16350.0,7169.0,16351.0,4820.0,820.0,0.0,0.0,1494.0,286.0,-1004.0,4.0,stand~sit,10
173.798308,1.7108,-4.4765,-89.197,0.644152,0.210475,-0.185485,-4.7731,-2.3805,-104.9819,0.01087,-0.680153,0.071603,16349.0,7170.0,16350.0,4820.0,33.0,0.0,-2014.0,70.0,404.0,-1001.0,4.0,stand~sit,10
173.818422,1.8508,-4.0165,-91.477,0.667152,0.207975,-0.174985,-4.9531,-3.0005,-106.8219,0.01237,-0.695653,0.100103,16350.0,7170.0,16350.0,4820.0,1436.0,0.0,0.0,-114.0,304.0,-1001.0,4.0,stand~sit,10
173.838542,2.3508,-4.2165,-93.017,0.676652,0.201975,-0.187485,-5.2131,-2.6605,-108.0419,-0.01863,-0.706153,0.130603,16350.0,7171.0,16350.0,4820.0,-22.0,0.0,0.0,1018.0,347.0,-1001.0,4.0,stand~sit,10
173.858731,2.4308,-4.1565,-91.897,0.664652,0.203475,-0.171985,-5.1131,-2.4005,-107.7019,0.00087,-0.717153,0.107603,16350.0,7171.0,16350.0,4819.0,0.0,0.0,0.0,-2175.0,329.0,-1001.0,4.0,stand~sit,10
173.879008,2.3708,-4.5365,-91.877,0.678652,0.194975,-0.173485,-4.7731,-1.9405,-108.4819,0.02137,-0.729153,0.107603,16350.0,7172.0,16350.0,4820.0,0.0,1827.0,0.0,1868.0,343.0,-1001.0,4.0,stand~sit,10
173.899116,1.9308,-3.6365,-91.657,0.693152,0.203475,-0.154485,-5.1931,-2.6405,-108.1019,0.00987,-0.728153,0.111103,16350.0,7173.0,16350.0,4819.0,0.0,2139.0,0.0,-1582.0,339.0,-1004.0,4.0,stand~sit,10
173.919237,2.2708,-4.2365,-90.037,0.684152,0.191475,-0.181985,-4.6531,-2.6005,-104.2219,0.00387,-0.694153,0.102103,16350.0,7173.0,16350.0,4820.0,0.0,0.0,0.0,1659.0,343.0,-1001.0,4.0,stand~sit,10
173.939356,2.1108,-4.2165,-90.417,0.673152,0.183475,-0.161985,-4.4731,-2.9605,-102.6019,0.00487,-0.680653,0.096603,16350.0,7174.0,16351.0,4819.0,0.0,0.0,828.0,-1198.0,339.0,-1004.0,4.0,stand~sit,10
