time, CrutchReadings_1, CrutchReadings_2, CrutchReadings_3, CrutchReadings_4, CrutchReadings_5, CrutchReadings_6, CrutchReadings_7, CrutchReadings_8, CrutchReadings_9, CrutchReadings_10, CrutchReadings_11, CrutchReadings_12, MotorPositions_1, MotorPositions_2, MotorPositions_3, MotorPositions_4, MotorVelocities_1, MotorVelocities_2, MotorVelocities_3, MotorVelocities_4, MotorTorques_1, MotorTorques_2, CurrentState,Intent,ExpID
80.176952,11.6923,-3.4676,-131.2371,0.67411,0.729125,-0.073847,1.2141,5.8117,-135.1871,-1.124537,-0.57921,-0.157105,306502.0,282186.0,305984.0,280385.0,0.0,-2139.0,0.0,2139.0,1001.0,-1004.0,5.0,sit~stand,21
80.197062,11.5123,-3.8076,-131.5971,0.65111,0.706125,-0.098847,1.5741,5.0917,-136.7071,-1.150537,-0.61171,-0.159105,306502.0,282185.0,305984.0,280385.0,0.0,-223.0,0.0,0.0,1001.0,-1004.0,5.0,sit~stand,21
80.217166,12.9523,-3.8876,-134.0571,0.62061,0.683125,-0.147347,0.8741,5.8517,-138.3271,-1.157537,-0.59521,-0.142105,306502.0,282183.0,305984.0,280385.0,0.0,-1981.0,0.0,0.0,1001.0,-997.0,5.0,sit~stand,21
80.237277,13.3523,-3.4276,-135.7371,0.62611,0.686625,-0.165347,1.4541,6.5917,-141.7871,-1.173037,-0.56471,-0.063105,306502.0,282182.0,305984.0,280385.0,0.0,0.0,0.0,0.0,997.0,-1001.0,5.0,sit~stand,21
80.257387,13.4923,-2.9476,-136.2171,0.63311,0.700625,-0.154347,1.2941,6.4317,-147.4671,-1.252037,-0.53471,0.028895,306502.0,282181.0,305984.0,280385.0,0.0,0.0,0.0,0.0,1001.0,-1004.0,5.0,sit~stand,21
80.277512,13.6123,-3.0876,-138.5771,0.64961,0.717625,-0.131847,0.7741,7.2317,-148.1671,-1.237037,-0.47771,0.107395,306502.0,282181.0,305984.0,280385.0,0.0,0.0,0.0,0.0,1001.0,-1001.0,5.0,sit~stand,21
80.297646,13.5923,-1.7876,-141.0971,0.66961,0.747125,-0.128847,0.9941,8.3317,-147.4671,-1.184537,-0.41721,0.206395,306502.0,282181.0,305985.0,280385.0,0.0,0.0,0.0,0.0,1008.0,-1004.0,5.0,sit~stand,21
80.317757,14.2923,-1.4476,-144.6171,0.68911,0.770125,-0.134347,-0.0459,7.1317,-146.2071,-1.206537,-0.37671,0.188395,306502.0,282181.0,305985.0,280385.0,0.0,0.0,0.0,0.0,1001.0,-1004.0,5.0,sit~stand,21
80.337867,14.8123,-2.1476,-144.4771,0.65011,0.772125,-0.149847,-0.4459,7.3517,-145.0271,-1.191037,-0.35121,0.224895,306503.0,282181.0,305985.0,280385.0,967.0,0.0,0.0,0.0,1001.0,-1001.0,5.0,sit~stand,21
80.35798,15.0123,-2.3876,-145.2771,0.59011,0.783625,-0.189847,-0.0859,8.1717,-141.5671,-1.165037,-0.34771,0.241895,306503.0,282181.0,305986.0,280384.0,0.0,0.0,0.0,-223.0,1001.0,-1001.0,5.0,sit~stand,21
80.378089,16.3723,-2.3476,-147.3171,0.55711,0.784125,-0.262347,-1.2459,6.7317,-138.3471,-1.132037,-0.35521,0.173395,306503.0,282181.0,305986.0,280383.0,0.0,0.0,0.0,0.0,1001.0,-1004.0,5.0,sit~stand,21
80.398198,16.2323,-2.4476,-147.4771,0.51761,0.791125,-0.265847,-1.4659,6.5917,-135.9071,-1.131037,-0.36271,0.135895,306503.0,282181.0,305986.0,280382.0,0.0,0.0,0.0,0.0,1004.0,-1001.0,5.0,sit~stand,21
80.418338,16.1123,-2.6276,-149.4571,0.52611,0.808125,-0.274847,-1.3859,6.4917,-134.9871,-1.118037,-0.40071,0.086895,306503.0,282181.0,305986.0,280380.0,-1498.0,0.0,0.0,-2014.0,1001.0,-1004.0,5.0,sit~stand,21
80.438634,15.7323,-2.3476,-150.3771,0.54361,0.846625,-0.256347,-2.0259,6.9717,-136.1671,-1.145037,-0.43421,0.033895,306504.0,282181.0,305986.0,280380.0,0.0,0.0,0.0,0.0,1001.0,-1001.0,5.0,sit~stand,21
80.458821,15.8523,-2.2276,-150.8771,0.55911,0.857125,-0.235847,-1.2259,6.3317,-136.2871,-1.137537,-0.47671,-0.004605,306504.0,282182.0,305986.0,280380.0,0.0,828.0,0.0,0.0,1001.0,-1004.0,5.0,sit~stand,21
80.479,15.5923,-2.2476,-153.0771,0.58211,0.868125,-0.210847,-1.1859,6.1717,-133.6271,-1.115537,-0.47821,-0.007605,306504.0,282184.0,305986.0,280381.0,0.0,1827.0,0.0,2014.0,1001.0,-1004.0,5.0,sit~stand,21
80.499229,15.1923,-2.1676,-152.0371,0.54711,0.885125,-0.218347,-1.1059,6.0117,-133.7671,-1.134537,-0.48971,-0.013605,306504.0,282185.0,305986.0,280381.0,0.0,0.0,0.0,0.0,997.0,-1001.0,5.0,sit~stand,21
