time, CrutchReadings_1, CrutchReadings_2, CrutchReadings_3, CrutchReadings_4, CrutchReadings_5, CrutchReadings_6, CrutchReadings_7, CrutchReadings_8, CrutchReadings_9, CrutchReadings_10, CrutchReadings_11, CrutchReadings_12, MotorPositions_1, MotorPositions_2, MotorPositions_3, MotorPositions_4, MotorVelocities_1, MotorVelocities_2, MotorVelocities_3, MotorVelocities_4, MotorTorques_1, MotorTorques_2, CurrentState,Intent,ExpID
202.916081,1.5233,-3.3561,-70.8059,0.610795,0.11513,-0.027718,-1.8097,-2.2645,-55.5458,0.002152,-0.462355,0.027823,16358.0,4777.0,16351.0,4799.0,88.0,-1901.0,-1860.0,2014.0,-39.0,-89.0,4.0,stand~walk,117
202.936231,1.6033,-3.8361,-85.5059,0.711795,0.15613,-0.059718,-3.3497,-2.1645,-69.5458,0.086152,-0.465855,0.043823,16357.0,4776.0,16348.0,4800.0,0.0,0.0,-2512.0,0.0,7.0,-64.0,4.0,stand~walk,117
202.956301,2.1033,-3.2561,-92.9259,0.774295,0.17663,-0.082218,-2.4897,-1.6845,-83.1458,0.129152,-0.636355,0.031823,16356.0,4777.0,16347.0,4801.0,-1520.0,1860.0,0.0,2025.0,43.0,-46.0,4.0,stand~walk,117
202.976423,2.5233,-3.7961,-102.6059,0.829795,0.22513,-0.111218,-2.1297,-1.5645,-89.3058,0.184652,-0.742855,0.016323,16356.0,4778.0,16347.0,4799.0,-11.0,498.0,0.0,-626.0,-4.0,-36.0,4.0,stand~walk,117
202.996531,3.0033,-3.8361,-114.5859,0.918295,0.25163,-0.132218,-2.6497,-2.3045,-99.0458,0.173152,-0.763355,-0.009677,16355.0,4779.0,16347.0,4798.0,0.0,0.0,1721.0,-1571.0,-4.0,-18.0,4.0,stand~walk,117
203.016637,4.2033,-4.3561,-128.5659,0.987795,0.27263,-0.156218,-1.7697,-2.1245,-106.5458,0.201152,-0.888855,-0.009677,16353.0,4780.0,16346.0,4798.0,-1794.0,0.0,0.0,0.0,4.0,-4.0,4.0,stand~walk,117
203.036758,4.8833,-4.6161,-146.6059,1.132295,0.33763,-0.199718,-2.5497,-2.8445,-114.9258,0.223152,-0.921355,-0.040677,16350.0,4781.0,16346.0,4798.0,-1333.0,1622.0,0.0,0.0,-11.0,14.0,4.0,stand~walk,117
203.056862,4.9833,-5.0961,-158.0259,1.187795,0.36263,-0.221218,-2.3297,-2.3245,-128.3858,0.240652,-0.982355,-0.033677,16350.0,4781.0,16346.0,4798.0,-95.0,0.0,0.0,0.0,4.0,32.0,4.0,stand~walk,117
203.076971,6.6033,-4.7361,-167.8059,1.221795,0.35513,-0.249218,-3.0897,-2.6845,-143.4058,0.299152,-1.073855,-0.061177,16349.0,4783.0,16346.0,4798.0,-648.0,1113.0,0.0,0.0,18.0,36.0,4.0,stand~walk,117
203.097098,6.3233,-5.4961,-179.6859,1.294295,0.41113,-0.252718,-2.5297,-2.7045,-153.6858,0.291652,-1.183855,-0.030177,16348.0,4785.0,16346.0,4798.0,-553.0,1168.0,-802.0,0.0,14.0,43.0,4.0,stand~walk,117
203.117222,6.2833,-5.0361,-184.5859,1.318795,0.42713,-0.271718,-1.8897,-2.1845,-156.0458,0.297652,-1.211855,-0.003177,16346.0,4787.0,16344.0,4799.0,-1183.0,0.0,-1860.0,1783.0,25.0,43.0,4.0,stand~walk,117
203.137332,6.6833,-4.8961,-187.5659,1.332795,0.41263,-0.242718,-1.8097,-2.0245,-160.3058,0.305152,-1.251855,-0.016677,16344.0,4791.0,16344.0,4799.0,-1362.0,2157.0,0.0,2018.0,36.0,39.0,4.0,stand~walk,117
203.157439,7.2433,-4.6761,-192.3059,1.363295,0.39913,-0.190718,-2.3897,-1.9245,-162.2258,0.335652,-1.232855,-0.039677,16343.0,4794.0,16344.0,4798.0,-1707.0,619.0,0.0,0.0,64.0,-21.0,4.0,stand~walk,117
203.177628,7.0833,-4.3561,-199.8659,1.408795,0.42113,-0.204718,-1.9297,-1.7845,-162.6058,0.337652,-1.221355,-0.049177,16342.0,4795.0,16344.0,4798.0,-1190.0,0.0,0.0,0.0,89.0,39.0,4.0,stand~walk,117
203.197799,8.3033,-4.5161,-209.8259,1.466295,0.44063,-0.240718,-1.3297,-2.8245,-164.4458,0.347152,-1.244855,-0.042177,16342.0,4797.0,16345.0,4798.0,0.0,59.0,2098.0,1329.0,50.0,36.0,4.0,stand~walk,117
203.218004,8.6633,-5.1361,-215.7259,1.451295,0.44213,-0.281218,-1.3097,-2.8445,-164.6458,0.354652,-1.243355,-0.053677,16342.0,4799.0,16345.0,4797.0,-139.0,1263.0,55.0,0.0,75.0,36.0,4.0,stand~walk,117
203.238123,9.4633,-5.2561,-218.1059,1.434795,0.46363,-0.349718,-1.1897,-1.2045,-164.2658,0.396152,-1.259855,-0.027677,16341.0,4800.0,16345.0,4797.0,1194.0,0.0,0.0,0.0,4.0,39.0,4.0,stand~walk,117
203.258309,9.2033,-5.3161,-217.2059,1.429795,0.47213,-0.346218,-1.0897,-1.3245,-163.4058,0.376152,-1.261355,-0.010677,16341.0,4801.0,16345.0,4797.0,458.0,0.0,0.0,-1593.0,46.0,39.0,4.0,stand~walk,117
203.278431,9.8433,-5.0961,-216.6859,1.448795,0.46213,-0.322718,-1.5697,-0.7445,-157.5058,0.369152,-1.219355,0.012823,16341.0,4802.0,16344.0,4798.0,-1707.0,0.0,-205.0,0.0,79.0,46.0,4.0,stand~walk,117
