time, CrutchReadings_1, CrutchReadings_2, CrutchReadings_3, CrutchReadings_4, CrutchReadings_5, CrutchReadings_6, CrutchReadings_7, CrutchReadings_8, CrutchReadings_9, CrutchReadings_10, CrutchReadings_11, CrutchReadings_12, MotorPositions_1, MotorPositions_2, MotorPositions_3, MotorPositions_4, MotorVelocities_1, MotorVelocities_2, MotorVelocities_3, MotorVelocities_4, MotorTorques_1, MotorTorques_2, CurrentState,Intent,ExpID
143.823763,0.4723,-2.9076,-54.6971,0.36011,-0.129375,-0.038347,-2.2259,-1.2883,-62.3071,0.137963,-0.40021,0.006895,16333.0,4818.0,16335.0,4815.0,29.0,0.0,0.0,0.0,418.0,-818.0,4.0,stand~sit,30
143.843876,0.3723,-2.8076,-54.6971,0.37761,-0.120875,-0.035847,-2.3659,-0.9483,-61.1671,0.125963,-0.38871,0.016395,16333.0,4818.0,16336.0,4815.0,227.0,0.0,828.0,0.0,422.0,-818.0,4.0,stand~sit,30
143.864039,0.1123,-3.0076,-55.1571,0.36261,-0.125875,-0.038847,-2.2859,-0.7683,-61.1671,0.120463,-0.38721,0.020395,16333.0,4818.0,16336.0,4815.0,0.0,0.0,0.0,0.0,407.0,-818.0,4.0,stand~sit,30
143.884178,0.4523,-2.7076,-54.9171,0.36061,-0.121375,-0.046847,-2.6859,-0.2883,-62.2871,0.121963,-0.39721,0.008895,16334.0,4818.0,16336.0,4815.0,-527.0,0.0,0.0,0.0,372.0,-822.0,4.0,stand~sit,30
143.904345,0.0923,-3.0676,-54.5971,0.35561,-0.121375,-0.058347,-2.4859,-0.3883,-62.7271,0.138463,-0.40171,0.024395,16334.0,4818.0,16337.0,4815.0,1018.0,0.0,0.0,0.0,429.0,-826.0,4.0,stand~sit,30
143.924455,0.6723,-3.0676,-54.3371,0.36061,-0.120875,-0.047847,-2.8059,-0.4683,-61.1471,0.139963,-0.38371,0.007395,16334.0,4818.0,16337.0,4815.0,978.0,0.0,0.0,0.0,404.0,-826.0,4.0,stand~sit,30
143.944598,0.1923,-2.9076,-53.3571,0.35961,-0.120875,-0.054847,-2.3459,0.0917,-59.8671,0.130963,-0.38221,0.039895,16333.0,4818.0,16337.0,4815.0,-502.0,0.0,0.0,0.0,447.0,-826.0,4.0,stand~sit,30
143.964732,1.0323,-2.4676,-53.1971,0.36561,-0.136375,-0.039847,-2.3059,-0.3483,-60.5471,0.110463,-0.40171,0.009395,16334.0,4818.0,16337.0,4815.0,0.0,0.0,0.0,0.0,365.0,-826.0,4.0,stand~sit,30
143.984866,0.2523,-3.2676,-52.9771,0.35511,-0.117875,-0.052347,-2.7059,-0.2483,-61.1071,0.131463,-0.39171,0.012895,16334.0,4818.0,16338.0,4815.0,839.0,0.0,1827.0,0.0,425.0,-826.0,4.0,stand~sit,30
144.005001,0.4723,-2.7076,-53.3771,0.36461,-0.126375,-0.051847,-2.8459,-0.6683,-60.7871,0.121463,-0.38221,0.016395,16334.0,4818.0,16338.0,4815.0,0.0,0.0,0.0,0.0,411.0,-833.0,4.0,stand~sit,30
