time, CrutchReadings_1, CrutchReadings_2, CrutchReadings_3, CrutchReadings_4, CrutchReadings_5, CrutchReadings_6, CrutchReadings_7, CrutchReadings_8, CrutchReadings_9, CrutchReadings_10, CrutchReadings_11, CrutchReadings_12, MotorPositions_1, MotorPositions_2, MotorPositions_3, MotorPositions_4, MotorVelocities_1, MotorVelocities_2, MotorVelocities_3, MotorVelocities_4, MotorTorques_1, MotorTorques_2, CurrentState,Intent,ExpID
170.79813,0.9923,-2.3076,-72.1571,0.45611,-0.075375,-0.038847,-3.4259,-0.5283,-74.8471,0.130963,-0.45221,0.046395,16359.0,4813.0,16344.0,4818.0,2025.0,0.0,2109.0,0.0,422.0,-729.0,4.0,stand~sit,34
170.818243,1.0123,-3.1476,-71.8171,0.44211,-0.075375,-0.073347,-3.0659,-0.7083,-73.4871,0.122963,-0.45371,0.052395,16358.0,4813.0,16343.0,4818.0,-1033.0,0.0,0.0,0.0,425.0,-729.0,4.0,stand~sit,34
170.838421,1.2523,-3.0276,-71.3571,0.44261,-0.075875,-0.078347,-3.3659,-0.6483,-72.7271,0.123963,-0.45721,0.050395,16358.0,4813.0,16343.0,4818.0,-1289.0,0.0,0.0,0.0,486.0,-725.0,4.0,stand~sit,34
170.858455,1.2923,-2.8676,-70.9571,0.44311,-0.080875,-0.073847,-3.3859,-1.0283,-72.7871,0.126463,-0.45471,0.048395,16359.0,4813.0,16343.0,4818.0,1534.0,0.0,0.0,0.0,425.0,-729.0,4.0,stand~sit,34
170.878562,1.5923,-2.5876,-68.7571,0.42711,-0.076375,-0.082347,-3.5859,-0.2683,-72.5471,0.136463,-0.44721,0.038895,16359.0,4814.0,16343.0,4819.0,-161.0,223.0,0.0,66.0,400.0,-736.0,4.0,stand~sit,34
170.898759,1.0723,-2.2876,-67.3171,0.47061,-0.092375,-0.061347,-2.9059,-0.5483,-71.0071,0.127463,-0.43171,0.061895,16358.0,4814.0,16343.0,4820.0,-1187.0,-2036.0,0.0,2157.0,493.0,-715.0,4.0,stand~sit,34
170.91887,1.3923,-2.4876,-66.3171,0.43561,-0.082875,-0.068347,-3.4459,-0.9483,-70.3871,0.122963,-0.43421,0.036895,16358.0,4815.0,16343.0,4820.0,-154.0,0.0,0.0,-1450.0,432.0,-743.0,4.0,stand~sit,34
170.938999,0.8523,-2.6876,-65.1171,0.43461,-0.093375,-0.053347,-3.5459,-0.2283,-70.4271,0.129463,-0.43671,0.039395,16358.0,4815.0,16343.0,4821.0,615.0,0.0,0.0,0.0,468.0,-747.0,4.0,stand~sit,34
170.95913,1.3523,-2.6076,-62.8971,0.40811,-0.090875,-0.051847,-3.2059,-1.0083,-68.6871,0.123463,-0.42821,0.029395,16358.0,4817.0,16343.0,4822.0,0.0,2120.0,0.0,154.0,432.0,-797.0,4.0,stand~sit,34
170.979244,0.9923,-2.3276,-62.2971,0.41611,-0.089875,-0.054847,-3.2259,-0.8483,-67.9271,0.142963,-0.41721,0.038895,16358.0,4817.0,16343.0,4822.0,0.0,0.0,0.0,0.0,432.0,-761.0,4.0,stand~sit,34
