time, CrutchReadings_1, CrutchReadings_2, CrutchReadings_3, CrutchReadings_4, CrutchReadings_5, CrutchReadings_6, CrutchReadings_7, CrutchReadings_8, CrutchReadings_9, CrutchReadings_10, CrutchReadings_11, CrutchReadings_12, MotorPositions_1, MotorPositions_2, MotorPositions_3, MotorPositions_4, MotorVelocities_1, MotorVelocities_2, MotorVelocities_3, MotorVelocities_4, MotorTorques_1, MotorTorques_2, CurrentState,Intent,ExpID
90.373444,0.4633,0.1239,-0.6059,-0.004705,-0.02587,0.005282,2.1903,0.5955,-0.6258,0.008152,-0.046355,-0.000677,59371.0,34351.0,-10857.0,14805.0,0.0,0.0,0.0,0.0,422.0,-1094.0,2.0,walk~stand,104
90.393623,0.8233,0.3039,-1.2859,0.002795,0.00413,0.001782,2.1903,0.5955,-1.3258,0.010152,-0.045855,-0.000677,59372.0,34351.0,-10857.0,14805.0,626.0,0.0,0.0,0.0,390.0,-1094.0,2.0,walk~stand,104
90.413734,0.7233,0.0639,-0.8859,0.006795,0.01513,-0.015218,0.5703,0.2955,-1.6058,-0.002848,-0.026855,-0.002677,59372.0,34351.0,-10857.0,14805.0,330.0,0.0,0.0,0.0,411.0,-1094.0,2.0,walk~stand,104
90.433934,0.0833,0.0839,-1.4659,-0.000205,0.01263,0.004282,0.4903,0.0155,-1.2858,0.000652,-0.018355,0.010823,59373.0,34351.0,-10857.0,14805.0,1121.0,0.0,1044.0,0.0,372.0,-1101.0,2.0,walk~stand,104
90.454122,0.1033,0.3639,-1.2859,0.000295,0.01913,0.004282,0.4103,-0.1645,-1.4458,-0.012348,-0.004355,0.010823,59373.0,34351.0,-10858.0,14805.0,2139.0,0.0,341.0,0.0,407.0,-1101.0,2.0,walk~stand,104
90.474228,0.7233,0.2239,-1.3259,0.009795,0.00963,-0.004218,0.6903,-0.5645,-0.5258,-0.024348,-0.018855,0.020323,59373.0,34351.0,-10858.0,14805.0,62.0,0.0,0.0,0.0,422.0,-1101.0,2.0,walk~stand,104
90.494333,-0.1367,0.0039,-1.3859,0.007795,0.01263,0.006782,0.6303,-0.8645,-1.4658,-0.017348,-0.014855,0.016323,59372.0,34351.0,-10858.0,14804.0,-1864.0,0.0,0.0,-297.0,450.0,-1104.0,2.0,walk~stand,104
90.514447,-0.2767,0.2439,-0.9459,-0.009205,0.00763,0.006782,0.2103,-0.3845,-1.1858,-0.014848,-0.001855,0.000823,59373.0,34351.0,-10857.0,14802.0,-524.0,0.0,2157.0,0.0,450.0,-1104.0,2.0,walk~stand,104
90.53457,-0.1967,-0.1561,-1.1859,0.004795,0.02313,-0.002718,-0.0697,-0.4245,-1.4858,-0.021848,0.001645,0.010823,59375.0,34350.0,-10857.0,14799.0,1461.0,-582.0,-919.0,-1417.0,425.0,-1101.0,2.0,walk~stand,104
90.554692,-0.2567,-0.1961,-1.0059,-0.004705,0.01263,0.001282,0.2703,-0.8445,-0.8058,-0.024848,0.008645,0.014323,59376.0,34349.0,-10854.0,14798.0,1600.0,0.0,3340.0,0.0,390.0,-1097.0,2.0,walk~stand,104
