time, CrutchReadings_1, CrutchReadings_2, CrutchReadings_3, CrutchReadings_4, CrutchReadings_5, CrutchReadings_6, CrutchReadings_7, CrutchReadings_8, CrutchReadings_9, CrutchReadings_10, CrutchReadings_11, CrutchReadings_12, MotorPositions_1, MotorPositions_2, MotorPositions_3, MotorPositions_4, MotorVelocities_1, MotorVelocities_2, MotorVelocities_3, MotorVelocities_4, MotorTorques_1, MotorTorques_2, CurrentState,Intent,ExpID
24.187782,0.4168,-0.0134,-1.6604,0.006133,0.000425,-0.01127,0.6111,-0.0887,-1.0526,-0.012045,-0.00229,-0.01455,59377.0,34349.0,-10862.0,14805.0,-553.0,0.0,-297.0,0.0,407.0,-1562.0,2.0,walk~stand,138
24.207889,0.2568,-0.1334,-1.1204,-0.004867,0.005925,0.00123,0.4511,-0.1087,-0.8326,-0.002045,-0.00279,-0.01655,59378.0,34349.0,-10863.0,14805.0,458.0,0.0,-1545.0,-2205.0,418.0,-1565.0,2.0,walk~stand,138
24.228,-0.0832,-0.4334,-0.9004,-0.000867,0.004425,-0.01127,0.4511,-0.0887,-0.6126,-0.012545,-0.00329,-0.01105,59378.0,34349.0,-10863.0,14805.0,0.0,0.0,-513.0,-465.0,404.0,-1562.0,2.0,walk~stand,138
24.248116,-0.3232,-0.1334,-0.7804,0.002633,0.002425,0.01773,0.2911,0.1913,-0.2526,-0.011045,0.00271,-0.01255,59378.0,34348.0,-10863.0,14805.0,0.0,-59.0,0.0,0.0,422.0,-1562.0,2.0,walk~stand,138
24.268236,-0.2832,-0.7934,-0.9604,-0.007367,0.019925,-0.00827,-0.0489,-0.0887,-0.6726,-0.012045,0.00621,0.00645,59379.0,34396.0,-10862.0,14804.0,1776.0,28623.0,1996.0,0.0,386.0,-1176.0,2.0,walk~stand,138
24.288356,-0.3632,-0.6934,-1.4004,-0.023367,0.023925,0.00123,0.0911,-0.5287,-0.7126,-0.012045,0.01871,-0.00705,59379.0,34388.0,-10862.0,14800.0,0.0,-2303.0,0.0,-2974.0,415.0,-1018.0,2.0,walk~stand,138
24.308483,-0.8232,-1.0734,-0.9204,-0.013867,0.033425,0.00423,0.4911,-0.2287,-0.8326,-0.014045,0.01021,-0.00505,59380.0,34396.0,-10861.0,14799.0,912.0,-1871.0,0.0,-828.0,404.0,-1004.0,2.0,walk~stand,138
24.328618,-0.9632,-0.7734,-0.6404,-0.022867,0.035425,0.00173,-0.0889,-0.6687,-0.7126,-0.018045,0.01521,-0.00355,59381.0,34395.0,-10859.0,14798.0,-970.0,0.0,1113.0,0.0,450.0,-1004.0,2.0,walk~stand,138
24.348749,-0.7832,-1.1334,-0.9204,-0.025867,0.026925,-0.00027,0.3111,-0.6487,-0.9326,-0.014545,0.00671,-0.00155,59382.0,34395.0,-10858.0,14797.0,2157.0,0.0,2157.0,-2029.0,365.0,-1004.0,2.0,walk~stand,138
24.368887,-0.7432,-0.8534,-0.4804,-0.014367,0.024925,-0.00627,0.4711,-0.6287,-0.5126,-0.016045,0.01021,0.01745,59383.0,34395.0,-10858.0,14797.0,1860.0,0.0,0.0,0.0,386.0,-1001.0,2.0,walk~stand,138
