time, CrutchReadings_1, CrutchReadings_2, CrutchReadings_3, CrutchReadings_4, CrutchReadings_5, CrutchReadings_6, CrutchReadings_7, CrutchReadings_8, CrutchReadings_9, CrutchReadings_10, CrutchReadings_11, CrutchReadings_12, MotorPositions_1, MotorPositions_2, MotorPositions_3, MotorPositions_4, MotorVelocities_1, MotorVelocities_2, MotorVelocities_3, MotorVelocities_4, MotorTorques_1, MotorTorques_2, CurrentState,Intent,ExpID
101.739632,1.7123,-3.5676,-75.9771,0.56511,0.001125,-0.071347,-3.0659,-1.1083,-49.1271,0.178963,-0.21421,0.036395,16360.0,8656.0,16355.0,4817.0,0.0,0.0,0.0,0.0,322.0,-1001.0,4.0,stand~sit,24
101.759745,1.9923,-3.3076,-77.1771,0.56411,0.010625,-0.089347,-3.2059,-0.9483,-50.4271,0.194963,-0.22771,0.024895,16360.0,8656.0,16356.0,4817.0,0.0,0.0,1860.0,0.0,322.0,-1001.0,4.0,stand~sit,24
101.779929,1.4523,-3.6676,-76.3371,0.57161,0.007125,-0.056847,-3.1859,-1.8483,-50.8671,0.181463,-0.22921,0.020895,16360.0,8656.0,16356.0,4817.0,0.0,0.0,0.0,0.0,318.0,-1001.0,4.0,stand~sit,24
101.800068,1.3723,-3.3676,-76.4371,0.57161,0.007125,-0.043847,-3.1059,-1.0283,-52.1871,0.170963,-0.24871,0.032395,16360.0,8656.0,16356.0,4817.0,0.0,0.0,0.0,0.0,318.0,-1001.0,4.0,stand~sit,24
101.820253,0.9123,-3.7076,-77.5371,0.57861,0.001125,-0.046347,-3.1459,-0.7483,-52.9271,0.199963,-0.24621,0.018895,16360.0,8656.0,16356.0,4817.0,0.0,0.0,0.0,0.0,318.0,-1004.0,4.0,stand~sit,24
101.840428,0.8323,-3.5676,-77.6371,0.58311,0.002625,-0.049847,-3.2459,-0.9283,-53.6871,0.191463,-0.26321,0.045895,16360.0,8656.0,16356.0,4817.0,0.0,0.0,0.0,0.0,318.0,-1004.0,4.0,stand~sit,24
101.860655,0.9723,-3.0876,-76.4771,0.57511,-0.000875,-0.041347,-2.7259,-1.3483,-53.2871,0.166963,-0.26721,0.041895,16360.0,8656.0,16356.0,4817.0,315.0,0.0,0.0,0.0,322.0,-1001.0,4.0,stand~sit,24
101.880761,0.9923,-3.0676,-76.0371,0.56211,-0.001875,-0.047347,-2.8059,-0.7083,-51.8871,0.176963,-0.25521,0.053895,16360.0,8656.0,16356.0,4817.0,0.0,0.0,0.0,0.0,322.0,-1004.0,4.0,stand~sit,24
101.900935,0.8523,-3.7676,-74.3371,0.55861,-0.001375,-0.048847,-2.7259,-1.5683,-52.0271,0.133963,-0.27221,0.053395,16360.0,8656.0,16356.0,4817.0,0.0,0.0,0.0,0.0,318.0,-1001.0,4.0,stand~sit,24
101.921029,0.7523,-3.4476,-72.7171,0.54461,0.013125,-0.056847,-2.9059,-1.3683,-53.9871,0.147463,-0.28121,0.053395,16360.0,8656.0,16356.0,4817.0,813.0,0.0,0.0,0.0,282.0,-1001.0,4.0,stand~sit,24
101.941151,0.6123,-3.9876,-71.0771,0.53561,0.006625,-0.058347,-2.5059,-1.1483,-51.7471,0.141963,-0.27771,0.047895,16359.0,8656.0,16356.0,4817.0,231.0,0.0,0.0,0.0,329.0,-1001.0,4.0,stand~sit,24
101.961266,0.5523,-3.3076,-70.3971,0.52911,0.003625,-0.048347,-2.9659,-1.2083,-49.6071,0.144963,-0.25171,0.063395,16360.0,8656.0,16356.0,4817.0,1934.0,0.0,0.0,0.0,322.0,-1001.0,4.0,stand~sit,24
101.981376,0.6523,-3.1476,-69.3171,0.52261,-0.005875,-0.056347,-2.6259,-1.5283,-50.0471,0.123463,-0.25771,0.063395,16359.0,8656.0,16356.0,4817.0,-707.0,0.0,0.0,0.0,325.0,-1004.0,4.0,stand~sit,24
102.001487,0.6323,-3.1476,-69.1771,0.52811,-0.003875,-0.044347,-3.0859,-1.8883,-50.8471,0.124463,-0.25621,0.070895,16360.0,8656.0,16355.0,4817.0,2076.0,0.0,-2157.0,0.0,307.0,-1001.0,4.0,stand~sit,24
102.021598,0.9123,-3.2076,-68.6171,0.51561,0.007625,-0.081847,-2.8259,-1.8283,-50.0871,0.130963,-0.24571,0.068895,16359.0,8657.0,16355.0,4817.0,-1670.0,0.0,0.0,0.0,343.0,-1001.0,4.0,stand~sit,24
102.04171,0.6723,-3.5276,-68.9171,0.52461,0.008125,-0.075347,-2.7859,-1.9883,-50.5671,0.107963,-0.24521,0.059395,16359.0,8658.0,16355.0,4817.0,0.0,699.0,0.0,0.0,329.0,-1001.0,4.0,stand~sit,24
102.061823,0.4523,-3.7276,-69.0171,0.52461,0.007625,-0.079347,-3.0259,-1.9283,-52.4671,0.112963,-0.25171,0.066895,16359.0,8660.0,16355.0,4817.0,165.0,1150.0,0.0,0.0,325.0,-1001.0,4.0,stand~sit,24
102.081943,0.6923,-2.9076,-70.5571,0.53761,0.000625,-0.063347,-3.0259,-1.5883,-52.7671,0.106963,-0.26921,0.045895,16359.0,8662.0,16355.0,4817.0,-828.0,2029.0,0.0,0.0,390.0,-1001.0,4.0,stand~sit,24
102.10205,0.6523,-2.8476,-71.1971,0.55011,0.003125,-0.047847,-3.0059,-1.7683,-54.4671,0.124463,-0.28321,0.055395,16360.0,8664.0,16355.0,4817.0,817.0,2076.0,0.0,0.0,279.0,-1001.0,4.0,stand~sit,24
102.122161,0.6123,-3.1476,-72.2571,0.54961,-0.010375,-0.059847,-2.7459,-2.3483,-56.2271,0.117963,-0.28671,0.031895,16359.0,8665.0,16355.0,4817.0,-1260.0,223.0,0.0,0.0,325.0,-1001.0,4.0,stand~sit,24
102.142272,0.8923,-3.4076,-73.2371,0.56061,-0.013375,-0.063847,-3.0059,-1.8883,-57.0271,0.141963,-0.30171,0.033895,16359.0,8667.0,16355.0,4817.0,-1981.0,626.0,0.0,0.0,347.0,-1004.0,4.0,stand~sit,24
102.162382,1.6323,-2.7876,-75.7571,0.58211,-0.013375,-0.050347,-3.3259,-1.6283,-59.9671,0.146463,-0.32221,0.039395,16360.0,8668.0,16355.0,4817.0,2054.0,1263.0,0.0,0.0,318.0,-1004.0,4.0,stand~sit,24
102.182499,1.0323,-3.6276,-77.4771,0.59111,-0.014375,-0.068847,-3.0659,-1.1683,-62.3071,0.169963,-0.33521,0.035395,16359.0,8669.0,16355.0,4817.0,-1062.0,0.0,0.0,0.0,329.0,-1004.0,4.0,stand~sit,24
102.20276,1.1923,-3.6876,-78.1171,0.60261,-0.013375,-0.072847,-2.9659,-2.1283,-63.4671,0.153963,-0.35721,0.054395,16360.0,8670.0,16355.0,4817.0,1150.0,476.0,0.0,0.0,275.0,-1004.0,4.0,stand~sit,24
102.222871,0.7323,-3.7276,-77.6371,0.58011,-0.022875,-0.076847,-3.3259,-1.4883,-63.2271,0.153963,-0.34871,0.054395,16359.0,8670.0,16355.0,4817.0,0.0,0.0,0.0,0.0,332.0,-1004.0,4.0,stand~sit,24
102.242972,1.0123,-3.5676,-75.6971,0.58711,-0.017875,-0.076347,-3.1859,-0.9683,-60.5871,0.168463,-0.32271,0.068395,16359.0,8671.0,16355.0,4817.0,0.0,0.0,0.0,0.0,329.0,-1001.0,4.0,stand~sit,24
102.263103,1.1923,-3.2476,-72.6371,0.56311,-0.033875,-0.076847,-2.8459,-1.9883,-56.0271,0.136963,-0.30221,0.070395,16359.0,8673.0,16355.0,4817.0,0.0,2076.0,0.0,0.0,325.0,-1001.0,4.0,stand~sit,24
102.283234,0.6323,-2.9476,-61.2771,0.46411,-0.004375,-0.086347,-2.8659,-1.8083,-46.7271,0.084463,-0.24671,0.067395,16359.0,8676.0,16355.0,4818.0,0.0,2289.0,0.0,886.0,332.0,-1001.0,4.0,stand~sit,24
102.303366,0.5323,-2.8476,-47.9371,0.35511,0.016125,-0.048847,-2.3459,-1.9883,-36.9671,0.041463,-0.15671,0.050895,16359.0,8680.0,16355.0,4818.0,0.0,2109.0,0.0,0.0,332.0,-1001.0,4.0,stand~sit,24
102.323503,0.2323,-1.9476,-33.8371,0.28711,0.040625,-0.016847,-1.0059,-1.8683,-24.9471,0.013463,-0.13121,0.033395,16359.0,8681.0,16355.0,4819.0,0.0,0.0,0.0,2014.0,332.0,-1001.0,4.0,stand~sit,24
102.343663,0.1923,-0.3276,-12.3171,0.06361,0.025625,-0.013347,-0.7459,-0.7283,-9.1071,0.010463,-0.02021,0.014395,16359.0,8682.0,16355.0,4819.0,0.0,223.0,0.0,0.0,336.0,-1001.0,4.0,stand~sit,24
