122.448114,-0.5367,-0.1561,-1.3259,0.005295,0.00063,-0.002218,0.6503,-0.1445,-1.2858,-0.020848,-0.009355,0.004823,16337.0,4821.0,16350.0,4815.0,458.0,0.0,0.0,0.0,21.0,-250.0,4.0,stand~walk,109
122.468239,-0.2167,-0.7761,-0.5459,-0.010205,0.00713,-0.011718,0.0303,-0.0845,-0.1858,-0.020348,-0.005855,0.005323,16337.0,4820.0,16351.0,4814.0,-1150.0,-2098.0,0.0,-1428.0,86.0,-225.0,4.0,stand~walk,109
122.488425,-0.3767,-0.6361,-0.2859,0.002295,-0.00387,-0.014218,-0.0497,-0.2445,-0.3858,-0.017348,0.000645,0.006823,16339.0,4819.0,16352.0,4814.0,1073.0,0.0,2157.0,0.0,32.0,-229.0,4.0,stand~walk,109
122.508645,0.6833,0.2439,-0.9259,-0.008205,0.00113,-0.004218,0.2103,-0.5445,-0.2458,-0.006848,-0.001855,0.006823,16340.0,4818.0,16352.0,4814.0,1545.0,0.0,0.0,0.0,29.0,-225.0,4.0,stand~walk,109
122.528812,0.2033,-0.2561,-0.9059,-0.008705,-0.00437,-0.007218,-0.3697,-0.0045,-0.8058,-0.002848,0.003145,0.003323,16340.0,4817.0,16353.0,4812.0,0.0,0.0,1721.0,-2014.0,21.0,-225.0,4.0,stand~walk,109
122.549079,1.1033,0.1039,-0.5459,-0.003205,0.00613,-0.018218,0.0103,-0.9645,-0.3458,-0.010348,-0.004355,0.010323,16341.0,4815.0,16353.0,4810.0,0.0,-2139.0,0.0,-1827.0,-4.0,-232.0,4.0,stand~walk,109
122.569173,0.3833,-0.2161,-0.5059,0.012295,-0.00287,0.003282,-0.0097,-0.3245,-0.7058,-0.013848,-0.003855,0.008823,16342.0,4814.0,16354.0,4808.0,930.0,-161.0,0.0,-2051.0,29.0,-222.0,4.0,stand~walk,109
122.589277,0.1233,-0.2561,-0.7259,-0.009205,-0.00037,0.000282,0.0503,-0.2645,-0.6458,-0.007848,0.002145,-0.000677,16342.0,4811.0,16355.0,4806.0,-458.0,-2007.0,0.0,-1047.0,7.0,-211.0,4.0,stand~walk,109
122.609399,2.7433,-0.8961,-19.4059,0.168795,-0.14887,0.015282,0.2103,-0.7845,-0.8658,-0.015348,0.003645,0.018323,16343.0,4808.0,16356.0,4805.0,-245.0,-2113.0,0.0,0.0,0.0,-193.0,4.0,stand~walk,109
122.62962,0.8833,-2.3361,-23.2659,0.027295,0.12113,-0.054218,0.1103,-0.2845,-0.4458,-0.020348,0.008145,0.012823,16344.0,4805.0,16356.0,4804.0,0.0,-2084.0,0.0,-51.0,-11.0,-136.0,4.0,stand~walk,109
122.649731,2.0633,-0.4561,-26.7259,0.252295,-0.00687,-0.024218,0.2703,-0.0245,-1.0658,-0.015848,0.006145,0.003323,16345.0,4803.0,16356.0,4803.0,0.0,-55.0,0.0,-626.0,-21.0,-136.0,4.0,stand~walk,109
122.669838,2.1833,-2.4961,-30.9459,0.115795,0.06963,-0.052718,-9.4897,-2.5245,-51.1258,0.076652,0.036645,-0.081677,16346.0,4800.0,16356.0,4802.0,37.0,-165.0,0.0,-1263.0,21.0,-107.0,4.0,stand~walk,109
122.689949,2.6433,-2.0961,-39.0259,0.276295,0.08163,-0.047718,0.4303,-4.0445,-59.1258,-0.136348,-0.755355,0.038823,16347.0,4798.0,16356.0,4799.0,0.0,-1721.0,0.0,-2314.0,-46.0,-93.0,4.0,stand~walk,109
122.710057,3.0433,-2.4761,-57.3259,0.397795,0.20013,-0.070718,-4.1297,-1.3845,-58.7258,0.006152,-0.337855,0.048823,16347.0,4795.0,16356.0,4796.0,-385.0,-1783.0,0.0,-2106.0,-36.0,-64.0,4.0,stand~walk,109
122.730169,3.2233,-3.2361,-80.1659,0.555295,0.34563,-0.086718,-2.9497,-0.3645,-59.6458,0.028652,-0.438855,0.029823,16348.0,4792.0,16356.0,4793.0,0.0,-330.0,0.0,-1827.0,-93.0,-21.0,4.0,stand~walk,109
122.750299,4.1233,-4.3561,-96.5259,0.695295,0.39413,-0.135218,-2.5497,-3.0645,-76.2858,-0.186848,-0.654355,0.108323,16346.0,4791.0,16356.0,4792.0,-948.0,0.0,0.0,0.0,-25.0,-11.0,4.0,stand~walk,109
