time, CrutchReadings_1, CrutchReadings_2, CrutchReadings_3, CrutchReadings_4, CrutchReadings_5, CrutchReadings_6, CrutchReadings_7, CrutchReadings_8, CrutchReadings_9, CrutchReadings_10, CrutchReadings_11, CrutchReadings_12, MotorPositions_1, MotorPositions_2, MotorPositions_3, MotorPositions_4, MotorVelocities_1, MotorVelocities_2, MotorVelocities_3, MotorVelocities_4, MotorTorques_1, MotorTorques_2, CurrentState,Intent,ExpID
197.015377,2.5723,-3.7276,-79.7771,0.58011,0.066125,-0.152347,-2.7659,-2.1483,-74.7071,0.298963,-0.33371,0.012395,16341.0,4816.0,16353.0,4813.0,553.0,0.0,0.0,0.0,361.0,-672.0,4.0,stand~sit,38
197.035515,2.8523,-3.8276,-77.4371,0.54861,0.048625,-0.161847,-2.9259,-2.1283,-75.6471,0.314463,-0.34521,0.012395,16341.0,4816.0,16353.0,4813.0,0.0,0.0,0.0,0.0,365.0,-672.0,4.0,stand~sit,38
197.055674,2.6123,-4.0276,-78.9171,0.54961,0.058125,-0.173847,-2.6459,-2.4283,-77.5671,0.317463,-0.35821,0.004895,16341.0,4816.0,16353.0,4813.0,-1860.0,0.0,0.0,0.0,354.0,-672.0,4.0,stand~sit,38
197.075801,2.4923,-3.5076,-81.4171,0.59061,0.059125,-0.168847,-2.9059,-2.4683,-76.9271,0.298463,-0.35371,0.008395,16341.0,4816.0,16353.0,4814.0,0.0,0.0,0.0,1545.0,361.0,-672.0,4.0,stand~sit,38
197.095923,3.1123,-3.9676,-82.3171,0.57711,0.063625,-0.168847,-2.9659,-2.9883,-77.7471,0.280463,-0.37021,0.008395,16341.0,4816.0,16353.0,4814.0,0.0,0.0,0.0,223.0,361.0,-668.0,4.0,stand~sit,38
197.116051,3.2723,-3.7276,-83.0771,0.59511,0.048625,-0.184847,-3.1059,-2.3883,-80.2671,0.304963,-0.37071,0.019895,16341.0,4816.0,16354.0,4814.0,-582.0,0.0,1113.0,0.0,418.0,-668.0,4.0,stand~sit,38
197.136163,3.2523,-4.0476,-84.4571,0.59161,0.066625,-0.201347,-3.1659,-2.2883,-79.0071,0.291963,-0.37521,0.035395,16342.0,4816.0,16354.0,4814.0,0.0,0.0,0.0,0.0,354.0,-672.0,4.0,stand~sit,38
197.156277,2.7723,-3.8276,-85.1371,0.60511,0.035625,-0.177847,-3.2459,-2.2683,-78.9671,0.290463,-0.37521,0.060395,16342.0,4816.0,16354.0,4814.0,0.0,0.0,0.0,0.0,357.0,-668.0,4.0,stand~sit,38
197.176397,3.3923,-4.3476,-86.6371,0.61011,0.042125,-0.189347,-2.9859,-1.9683,-81.7871,0.290463,-0.39621,0.063895,16342.0,4816.0,16354.0,4814.0,0.0,0.0,0.0,0.0,354.0,-672.0,4.0,stand~sit,38
197.196648,2.9923,-3.7476,-88.3971,0.62411,0.035125,-0.173347,-3.1459,-1.3083,-81.0071,0.290463,-0.40671,0.075895,16342.0,4816.0,16354.0,4814.0,0.0,0.0,0.0,0.0,354.0,-668.0,4.0,stand~sit,38
197.216701,3.8123,-3.7476,-88.7371,0.63011,0.032125,-0.180347,-3.1859,-1.1683,-81.2671,0.283463,-0.40821,0.097395,16342.0,4816.0,16354.0,4814.0,0.0,0.0,0.0,0.0,354.0,-665.0,4.0,stand~sit,38
