116.748099,-0.4677,-3.0276,-61.9571,0.40761,-0.130375,-0.029347,-2.8059,-0.5483,-57.2471,0.222963,-0.28421,0.051395,16341.0,12246.0,16351.0,4816.0,0.0,0.0,0.0,0.0,218.0,-1001.0,4.0,stand~sit,26
116.768152,0.3323,-2.5476,-61.2771,0.39711,-0.140375,-0.041847,-2.2859,-0.4483,-56.6671,0.226463,-0.29021,0.070395,16341.0,12246.0,16351.0,4816.0,0.0,0.0,0.0,0.0,214.0,-1004.0,4.0,stand~sit,26
116.788269,-0.3077,-2.9076,-61.8571,0.41361,-0.131375,-0.037847,-3.1659,-0.8683,-58.0471,0.229963,-0.28221,0.047395,16341.0,12246.0,16351.0,4816.0,0.0,0.0,0.0,0.0,214.0,-1001.0,4.0,stand~sit,26
116.80838,-0.0877,-2.6476,-60.8771,0.40511,-0.138875,-0.034847,-2.8459,-0.3083,-57.7671,0.219463,-0.28171,0.066895,16341.0,12246.0,16351.0,4816.0,0.0,0.0,0.0,0.0,207.0,-1004.0,4.0,stand~sit,26
116.828489,0.5523,-2.7076,-59.8971,0.37161,-0.137375,-0.037847,-2.5659,-2.0283,-56.6871,0.191463,-0.27971,0.067895,16341.0,12246.0,16351.0,4816.0,-264.0,0.0,0.0,0.0,157.0,-1001.0,4.0,stand~sit,26
116.848692,-0.0677,-2.7476,-61.9571,0.41011,-0.135875,-0.032347,-2.5859,-1.3283,-56.7271,0.201463,-0.28371,0.073895,16340.0,12247.0,16351.0,4816.0,-2014.0,18.0,0.0,0.0,264.0,-1001.0,4.0,stand~sit,26
116.868801,-0.1077,-2.5076,-62.8371,0.40361,-0.138875,-0.041347,-2.5859,-1.1283,-57.4871,0.196463,-0.26921,0.066395,16340.0,12247.0,16351.0,4816.0,-1212.0,0.0,0.0,0.0,218.0,-1004.0,4.0,stand~sit,26
116.888993,-0.0677,-2.9276,-62.7771,0.39861,-0.136375,-0.036347,-3.3059,-0.6883,-58.1071,0.201963,-0.29271,0.076395,16340.0,12247.0,16351.0,4816.0,-1512.0,0.0,0.0,0.0,250.0,-1001.0,4.0,stand~sit,26
116.909116,0.0923,-3.6876,-63.5371,0.40361,-0.122375,-0.056347,-2.8659,-1.0083,-60.1471,0.209963,-0.30871,0.075895,16340.0,12247.0,16351.0,4816.0,-37.0,0.0,0.0,0.0,222.0,-1001.0,4.0,stand~sit,26
116.929232,0.0523,-2.9876,-64.8771,0.43461,-0.134375,-0.053847,-3.2659,-1.0883,-62.1871,0.223963,-0.33171,0.048895,16340.0,12247.0,16351.0,4816.0,0.0,0.0,0.0,0.0,222.0,-1004.0,4.0,stand~sit,26
116.949339,-0.1277,-3.0076,-66.5771,0.43661,-0.127375,-0.050347,-2.8659,-0.9083,-62.2871,0.222963,-0.33421,0.067895,16340.0,12247.0,16351.0,4816.0,0.0,0.0,0.0,0.0,225.0,-1001.0,4.0,stand~sit,26
116.969447,0.7323,-3.4076,-67.2571,0.42161,-0.147875,-0.065847,-2.7859,-0.8483,-62.7671,0.205963,-0.33821,0.077895,16340.0,12247.0,16351.0,4816.0,0.0,0.0,0.0,0.0,225.0,-1001.0,4.0,stand~sit,26
116.989556,0.2923,-3.1276,-68.8171,0.45411,-0.141875,-0.069847,-2.8459,-0.2083,-62.2471,0.217963,-0.34521,0.087395,16341.0,12247.0,16351.0,4816.0,-374.0,0.0,0.0,0.0,193.0,-1004.0,4.0,stand~sit,26
117.009801,0.4123,-3.7476,-69.4971,0.46361,-0.146875,-0.079347,-2.4659,-0.9483,-64.1671,0.221463,-0.35621,0.088895,16341.0,12247.0,16351.0,4816.0,0.0,0.0,0.0,0.0,222.0,-1004.0,4.0,stand~sit,26
117.029916,0.2523,-3.6276,-69.8771,0.46411,-0.151375,-0.081347,-2.9459,-0.1883,-65.3871,0.234463,-0.36371,0.085395,16341.0,12247.0,16351.0,4816.0,0.0,0.0,0.0,0.0,214.0,-1001.0,4.0,stand~sit,26
117.050047,0.4123,-3.0276,-70.9371,0.46861,-0.141875,-0.062347,-2.9659,-0.2883,-65.5471,0.216463,-0.36771,0.090895,16341.0,12247.0,16351.0,4816.0,0.0,0.0,0.0,0.0,218.0,-1004.0,4.0,stand~sit,26
117.070157,0.3723,-3.6076,-70.7971,0.46361,-0.147375,-0.061347,-2.8659,-0.4083,-65.9071,0.233463,-0.38021,0.085395,16341.0,12247.0,16351.0,4816.0,0.0,0.0,0.0,0.0,222.0,-1004.0,4.0,stand~sit,26
117.090326,0.6723,-3.3876,-69.8371,0.46661,-0.141875,-0.064847,-2.5659,-0.9283,-66.3871,0.216463,-0.38621,0.094895,16341.0,12247.0,16351.0,4816.0,0.0,0.0,0.0,0.0,218.0,-1001.0,4.0,stand~sit,26
117.110439,0.5323,-3.2876,-69.2971,0.45411,-0.146875,-0.070347,-3.2859,-1.2083,-65.8871,0.237463,-0.36171,0.081395,16341.0,12247.0,16351.0,4816.0,0.0,0.0,0.0,0.0,214.0,-1001.0,4.0,stand~sit,26
117.13055,0.6723,-3.0676,-69.0971,0.45961,-0.159875,-0.064847,-3.0459,-0.0683,-64.4271,0.224463,-0.35371,0.096895,16341.0,12247.0,16351.0,4816.0,0.0,0.0,0.0,0.0,214.0,-1001.0,4.0,stand~sit,26
117.150755,-0.0077,-2.6076,-68.3371,0.45261,-0.157375,-0.043847,-3.3259,-1.0683,-64.0271,0.203963,-0.35821,0.090895,16341.0,12247.0,16351.0,4816.0,0.0,0.0,0.0,0.0,222.0,-1001.0,4.0,stand~sit,26
117.170877,0.0123,-3.0876,-67.8371,0.44511,-0.159875,-0.041347,-2.8459,-0.6283,-64.7071,0.232963,-0.36221,0.077395,16341.0,12247.0,16351.0,4816.0,0.0,0.0,0.0,0.0,218.0,-1001.0,4.0,stand~sit,26
117.191007,0.4323,-3.1476,-67.7571,0.44411,-0.153375,-0.041847,-2.4659,-0.3283,-64.3471,0.239963,-0.37021,0.085395,16341.0,12247.0,16351.0,4816.0,0.0,0.0,0.0,0.0,222.0,-1001.0,4.0,stand~sit,26
117.211137,0.0123,-2.9076,-66.8571,0.43711,-0.158875,-0.040847,-2.8259,-0.8083,-64.1471,0.219963,-0.36671,0.085395,16341.0,12247.0,16351.0,4816.0,0.0,0.0,0.0,0.0,218.0,-1004.0,4.0,stand~sit,26
117.231241,0.2323,-3.0476,-67.2371,0.43011,-0.153875,-0.040347,-3.0859,-0.5883,-62.9471,0.216463,-0.35221,0.083395,16341.0,12247.0,16351.0,4816.0,0.0,0.0,0.0,0.0,222.0,-1001.0,4.0,stand~sit,26
117.251381,0.3323,-3.1676,-67.7771,0.42511,-0.156375,-0.048347,-3.0659,-0.6083,-61.1271,0.199463,-0.33521,0.087395,16341.0,12247.0,16351.0,4816.0,0.0,0.0,0.0,0.0,218.0,-1001.0,4.0,stand~sit,26
117.271521,-0.1677,-3.6076,-68.6571,0.44661,-0.143875,-0.039347,-2.9659,-0.4083,-61.1271,0.213463,-0.34021,0.093395,16341.0,12247.0,16351.0,4816.0,0.0,0.0,0.0,0.0,222.0,-1004.0,4.0,stand~sit,26
117.291658,-0.0477,-3.2476,-68.8371,0.44661,-0.160375,-0.052347,-3.0859,-0.7083,-61.8871,0.206463,-0.35421,0.083395,16341.0,12247.0,16351.0,4816.0,0.0,0.0,0.0,0.0,218.0,-1001.0,4.0,stand~sit,26
117.311781,-0.0077,-3.5876,-68.5371,0.43111,-0.148375,-0.043847,-2.7859,-0.6883,-62.5871,0.225963,-0.35221,0.073895,16341.0,12247.0,16351.0,4816.0,0.0,0.0,0.0,0.0,218.0,-1001.0,4.0,stand~sit,26
117.331933,0.0323,-3.4276,-68.2171,0.43711,-0.153875,-0.038847,-3.1259,-0.6483,-61.9471,0.211463,-0.35171,0.081395,16341.0,12247.0,16351.0,4816.0,0.0,0.0,0.0,0.0,222.0,-1001.0,4.0,stand~sit,26
117.352061,0.3123,-3.3876,-67.0971,0.44711,-0.143875,-0.058347,-2.5859,-0.5483,-59.1071,0.200463,-0.33071,0.074395,16341.0,12247.0,16351.0,4816.0,0.0,0.0,0.0,0.0,214.0,-1004.0,4.0,stand~sit,26
117.372173,-0.1477,-3.2276,-64.6971,0.42111,-0.142875,-0.055847,-2.5659,-0.3083,-56.5471,0.198463,-0.31071,0.084395,16341.0,12247.0,16351.0,4816.0,0.0,0.0,0.0,0.0,218.0,-1001.0,4.0,stand~sit,26
117.392326,0.4323,-2.9276,-62.0571,0.41161,-0.120875,-0.077347,-2.2859,-0.1283,-53.0471,0.182963,-0.30321,0.067395,16341.0,12247.0,16351.0,4816.0,29.0,0.0,0.0,0.0,229.0,-1004.0,4.0,stand~sit,26
117.412437,-0.0677,-3.1676,-56.3971,0.36611,-0.118875,-0.057847,-2.4859,-0.4083,-48.5671,0.170963,-0.26021,0.057895,16341.0,12247.0,16351.0,4816.0,0.0,0.0,0.0,0.0,214.0,-1001.0,4.0,stand~sit,26
117.432709,0.4523,-2.3276,-50.5171,0.33011,-0.096875,-0.065847,-2.0259,-0.3083,-43.1871,0.136463,-0.22471,0.073895,16341.0,12247.0,16351.0,4816.0,0.0,0.0,0.0,0.0,218.0,-1001.0,4.0,stand~sit,26
117.452826,0.2723,-1.9676,-42.8771,0.29561,-0.070875,-0.048347,-2.1659,-0.6083,-36.2071,0.103463,-0.19721,0.053395,16341.0,12248.0,16351.0,4816.0,0.0,1827.0,0.0,0.0,218.0,-1004.0,4.0,stand~sit,26
117.472947,0.4323,-1.5076,-34.3371,0.22811,-0.053875,-0.055847,-1.4259,-0.4083,-27.1871,0.096963,-0.14671,0.033395,16341.0,12248.0,16351.0,4816.0,0.0,0.0,0.0,0.0,214.0,-1004.0,4.0,stand~sit,26
117.493063,-0.5077,-0.9276,-24.6371,0.17311,-0.003875,-0.024347,-1.0859,-0.9483,-19.6671,0.074963,-0.08921,0.012895,16341.0,12248.0,16351.0,4816.0,0.0,0.0,0.0,0.0,218.0,-1001.0,4.0,stand~sit,26
117.513172,0.3923,-0.5676,-12.2971,0.08261,0.011125,-0.026347,-0.3859,-0.2283,-13.1671,0.042463,-0.04271,0.015895,16341.0,12248.0,16351.0,4816.0,0.0,0.0,0.0,0.0,218.0,-1004.0,4.0,stand~sit,26
117.533281,-0.2677,-0.3276,-3.8571,0.00661,0.049625,-0.022347,0.2741,-0.5283,-4.7071,0.013963,0.01929,-0.008105,16341.0,12248.0,16351.0,4816.0,0.0,0.0,0.0,0.0,214.0,-1001.0,4.0,stand~sit,26
117.553391,0.5523,0.0924,-1.2571,0.00661,0.024625,-0.015847,0.1141,0.2717,-0.7271,0.008463,0.00329,0.009895,16341.0,12248.0,16351.0,4816.0,0.0,0.0,0.0,0.0,222.0,-1004.0,4.0,stand~sit,26
117.573505,0.2523,-0.2876,-0.9571,0.00861,0.022125,-0.017347,-0.2259,-0.1083,0.1129,-0.020537,0.00679,0.000395,16341.0,12248.0,16351.0,4816.0,0.0,0.0,0.0,0.0,214.0,-1001.0,4.0,stand~sit,26
117.593644,0.5123,0.3924,-0.9771,0.01161,0.034625,-0.007847,0.4141,-0.2083,-0.1671,0.002963,0.00979,0.005895,16341.0,12248.0,16351.0,4816.0,0.0,0.0,0.0,0.0,214.0,-1004.0,4.0,stand~sit,26
117.613793,0.5323,0.4724,-1.1371,0.00761,0.026125,-0.000347,0.1141,-0.8483,-0.0671,-0.003537,0.00729,0.015395,16341.0,12248.0,16351.0,4816.0,0.0,0.0,0.0,0.0,214.0,-1001.0,4.0,stand~sit,26
117.633905,0.8723,0.3924,-2.1371,0.01261,0.012125,-0.006847,0.1541,-0.7483,-0.1871,-0.031537,-0.00021,-0.017105,16342.0,12248.0,16351.0,4816.0,1150.0,0.0,0.0,0.0,164.0,-1001.0,4.0,stand~sit,26
117.654015,0.3723,-0.1076,-2.1771,-0.00089,0.015625,-0.009347,0.1941,-0.8683,-1.0671,0.001963,0.00329,0.007395,16342.0,12248.0,16351.0,4816.0,0.0,0.0,0.0,0.0,211.0,-1001.0,4.0,stand~sit,26
117.674125,0.1723,0.0524,-2.0171,0.00361,0.015625,0.005653,0.2141,-0.3283,-1.6271,-0.005537,-0.00121,0.003895,16342.0,12248.0,16351.0,4815.0,18.0,0.0,0.0,-626.0,232.0,-1004.0,4.0,stand~sit,26
117.694309,0.6323,-0.1076,-1.5171,0.01011,0.011125,-0.004347,0.5341,-0.4083,-1.5271,-0.005537,0.00429,0.005895,16342.0,12248.0,16351.0,4815.0,0.0,0.0,0.0,-70.0,207.0,-1001.0,4.0,stand~sit,26
117.714468,0.6523,0.5524,-1.8371,0.00811,0.019125,-0.001347,0.5141,-0.1283,-1.5271,0.002463,0.00229,-0.000105,16342.0,12248.0,16351.0,4815.0,0.0,0.0,0.0,0.0,214.0,-1001.0,4.0,stand~sit,26
117.734656,0.4323,0.1324,-1.7571,0.01711,0.021625,-0.004347,0.6741,0.0317,-1.3671,0.006963,0.00029,0.013395,16342.0,12248.0,16351.0,4815.0,725.0,0.0,0.0,0.0,232.0,-1001.0,4.0,stand~sit,26
