time, CrutchReadings_1, CrutchReadings_2, CrutchReadings_3, CrutchReadings_4, CrutchReadings_5, CrutchReadings_6, CrutchReadings_7, CrutchReadings_8, CrutchReadings_9, CrutchReadings_10, CrutchReadings_11, CrutchReadings_12, MotorPositions_1, MotorPositions_2, MotorPositions_3, MotorPositions_4, MotorVelocities_1, MotorVelocities_2, MotorVelocities_3, MotorVelocities_4, MotorTorques_1, MotorTorques_2, CurrentState,Intent,ExpID
104.406292,0.0708,0.3235,-1.097,0.000652,0.013475,-0.003485,0.1869,-0.6605,-0.7419,-0.01263,0.011847,-0.009397,16350.0,4913.0,16368.0,4818.0,-1545.0,0.0,0.0,0.0,529.0,-1001.0,4.0,stand~sit,2
104.426423,0.0108,0.0435,-0.237,0.002152,0.008475,-0.002485,0.3069,-0.1205,-1.3219,-0.01013,0.003847,0.008103,16351.0,4913.0,16368.0,4818.0,1417.0,0.0,0.0,0.0,468.0,-1001.0,4.0,stand~sit,2
104.446533,-0.6092,-0.2165,-0.717,0.003652,0.023975,-0.007485,0.0669,-0.4005,-0.8419,-0.02263,0.014847,0.013603,16350.0,4913.0,16368.0,4818.0,0.0,0.0,0.0,0.0,525.0,-1004.0,4.0,stand~sit,2
104.466647,-0.2892,0.0235,-0.497,0.000152,0.009475,-0.017985,0.4669,0.0195,-1.4219,-0.00263,0.005847,0.009603,16350.0,4913.0,16368.0,4818.0,1908.0,0.0,0.0,0.0,500.0,-1001.0,4.0,stand~sit,2
104.486772,-0.6492,-0.1765,-0.737,-0.013348,0.026975,-0.006485,0.3469,-0.5005,-1.2019,-0.00163,0.007347,0.015603,16350.0,4913.0,16368.0,4818.0,-1359.0,0.0,0.0,0.0,540.0,-1004.0,4.0,stand~sit,2
104.506959,-0.0692,0.1835,-0.497,0.000152,0.021975,-0.005485,0.2869,0.0995,-1.1419,-0.00463,0.011847,0.006103,16350.0,4913.0,16368.0,4818.0,-1461.0,0.0,0.0,0.0,525.0,-1001.0,4.0,stand~sit,2
104.527066,-0.8692,0.4435,-0.957,0.002652,0.025475,0.018515,0.0269,-0.5805,-1.0619,-0.02513,0.016847,0.011603,16350.0,4913.0,16368.0,4818.0,-747.0,0.0,0.0,0.0,543.0,-1001.0,4.0,stand~sit,2
104.547181,-0.6092,0.4435,-0.457,0.003652,0.033975,0.019015,0.4469,-0.7205,-1.1219,-0.02713,0.015847,0.013603,16350.0,4913.0,16368.0,4818.0,0.0,0.0,0.0,0.0,529.0,-1001.0,4.0,stand~sit,2
104.567293,-0.8692,-0.3365,-0.497,-0.017348,0.034475,-0.000985,-0.0931,-1.1205,-1.5819,-0.02313,0.016847,0.005603,16349.0,4913.0,16368.0,4818.0,-824.0,0.0,0.0,0.0,583.0,-1004.0,4.0,stand~sit,2
104.587405,-0.8292,-0.5765,-0.557,-0.008348,0.038475,-0.015985,0.0869,-0.7005,-1.8819,-0.01213,0.019347,0.013603,16350.0,4913.0,16368.0,4818.0,1476.0,0.0,0.0,0.0,507.0,-1001.0,4.0,stand~sit,2
104.607528,-0.7892,0.0835,-0.297,0.000652,0.038475,0.004015,0.1069,-0.7805,-0.9419,-0.01163,0.015847,0.009603,16349.0,4913.0,16368.0,4818.0,337.0,0.0,0.0,0.0,522.0,-1001.0,4.0,stand~sit,2
104.627647,-0.5892,0.0635,-0.977,0.003652,0.022975,-0.001985,0.2669,-1.0205,-1.2219,-0.02363,0.010847,0.005603,16350.0,4914.0,16368.0,4818.0,165.0,828.0,0.0,0.0,518.0,-1001.0,4.0,stand~sit,2
104.647771,-0.9492,-0.1965,-0.817,-0.003348,0.020475,-0.005985,-0.2331,-1.0605,-0.9619,-0.02263,0.017347,0.000103,16349.0,4914.0,16368.0,4818.0,-176.0,0.0,0.0,0.0,525.0,-1004.0,4.0,stand~sit,2
104.667871,-0.6892,-0.4565,-1.117,0.008152,0.033975,0.009015,0.0469,-1.4005,-1.0819,-0.02563,0.012347,0.013103,16349.0,4914.0,16368.0,4819.0,0.0,0.0,0.0,1545.0,536.0,-1004.0,4.0,stand~sit,2
104.687986,-1.1292,-0.1565,-0.917,-0.003848,0.039975,-0.008985,-0.0131,-0.8405,-1.0619,-0.01363,0.012847,-0.007397,16349.0,4914.0,16367.0,4819.0,0.0,0.0,-626.0,0.0,540.0,-1004.0,4.0,stand~sit,2
