time, CrutchReadings_1, CrutchReadings_2, CrutchReadings_3, CrutchReadings_4, CrutchReadings_5, CrutchReadings_6, CrutchReadings_7, CrutchReadings_8, CrutchReadings_9, CrutchReadings_10, CrutchReadings_11, CrutchReadings_12, MotorPositions_1, MotorPositions_2, MotorPositions_3, MotorPositions_4, MotorVelocities_1, MotorVelocities_2, MotorVelocities_3, MotorVelocities_4, MotorTorques_1, MotorTorques_2, CurrentState,Intent,ExpID
112.872399,0.3368,-0.3334,-0.1204,-0.009367,0.001425,-0.00627,0.1111,-0.4287,-0.5126,-0.012045,0.01121,0.01195,59377.0,34350.0,-10859.0,14800.0,-176.0,0.0,0.0,-18.0,314.0,-1147.0,2.0,walk~stand,150
112.892519,0.5168,-0.0934,0.0796,-0.010367,0.013925,-0.00127,-0.5089,-0.5287,-0.4126,-0.016545,0.01421,-0.01055,59377.0,34349.0,-10859.0,14799.0,0.0,0.0,0.0,-3314.0,332.0,-1140.0,2.0,walk~stand,150
112.912652,-0.5632,-0.3334,-0.2404,-0.008367,0.018425,0.00973,0.6311,-0.0887,-0.4126,-0.004045,0.00471,-0.00905,59378.0,34348.0,-10859.0,14799.0,472.0,-106.0,0.0,-73.0,318.0,-1133.0,2.0,walk~stand,150
112.932767,-0.7032,-0.4134,-0.1404,-0.009367,0.016925,0.00973,0.6711,0.8913,-39.4526,0.129955,-0.68629,-0.01905,59380.0,34346.0,-10859.0,14797.0,1388.0,-1571.0,0.0,-1827.0,304.0,-1122.0,2.0,walk~stand,150
112.952895,-0.6032,-0.4734,-0.4604,-0.018867,0.025925,0.01023,-5.7889,-5.1887,-44.6526,-0.403045,0.00621,0.05445,59383.0,34342.0,-10858.0,14796.0,1805.0,-2552.0,2157.0,0.0,279.0,-1036.0,2.0,walk~stand,150
112.973172,-0.6032,-0.4934,-1.3204,-0.012367,0.017925,-0.00727,0.3311,2.2313,-32.6126,0.217455,-0.43579,-0.04705,59386.0,34337.0,-10858.0,14795.0,2552.0,-3289.0,59.0,0.0,204.0,-1001.0,2.0,walk~stand,150
112.993248,10.5968,-3.2734,-50.5404,-0.023367,-1.293075,0.15873,-2.5489,-1.4287,-36.5126,-0.112045,-0.14329,0.00795,59387.0,34332.0,-10859.0,14795.0,1282.0,-2864.0,-3420.0,0.0,243.0,-979.0,2.0,walk~stand,150
113.013354,0.6968,-0.0134,-22.2604,0.325133,0.249425,-0.02627,0.0111,0.3913,-49.7326,-0.004545,-0.56529,0.01495,59387.0,34325.0,-10858.0,14795.0,0.0,-2007.0,0.0,0.0,229.0,-958.0,2.0,walk~stand,150
113.033462,1.2168,-2.9134,-43.9604,0.328133,0.112925,-0.10077,-1.3089,-1.9887,-64.0726,-0.195545,-0.55629,0.02295,59387.0,34322.0,-10858.0,14795.0,1593.0,-1337.0,0.0,0.0,222.0,-929.0,2.0,walk~stand,150
113.053573,1.2968,-3.1134,-33.4804,0.139633,0.127425,-0.09277,-1.2689,0.8113,-73.4326,-0.006545,-0.71029,-0.01705,59387.0,34317.0,-10858.0,14795.0,1637.0,-2758.0,0.0,0.0,161.0,-872.0,2.0,walk~stand,150
