time, CrutchReadings_1, CrutchReadings_2, CrutchReadings_3, CrutchReadings_4, CrutchReadings_5, CrutchReadings_6, CrutchReadings_7, CrutchReadings_8, CrutchReadings_9, CrutchReadings_10, CrutchReadings_11, CrutchReadings_12, MotorPositions_1, MotorPositions_2, MotorPositions_3, MotorPositions_4, MotorVelocities_1, MotorVelocities_2, MotorVelocities_3, MotorVelocities_4, MotorTorques_1, MotorTorques_2, CurrentState,Intent,ExpID
136.993323,13.6523,0.6724,-122.0571,0.12611,0.749125,-0.125347,4.6341,6.4717,-122.0871,-0.886037,0.14929,0.117895,306483.0,280371.0,305994.0,280374.0,0.0,-1981.0,0.0,806.0,1001.0,-1201.0,5.0,sit~stand,29
137.013435,14.4723,0.9924,-122.1971,0.11961,0.740625,-0.127847,4.1141,6.4317,-122.0271,-0.900037,0.15929,0.121395,306483.0,280370.0,305994.0,280374.0,0.0,-1586.0,0.0,1611.0,1001.0,-1197.0,5.0,sit~stand,29
137.033689,14.5323,0.7724,-121.5571,0.12211,0.742625,-0.126347,4.7541,6.2517,-123.4871,-0.881537,0.14929,0.122895,306483.0,280370.0,305994.0,280374.0,0.0,0.0,0.0,1860.0,1001.0,-1197.0,5.0,sit~stand,29
137.053871,13.8723,0.5324,-121.3971,0.13161,0.743125,-0.124847,4.8941,7.2517,-123.7671,-0.872537,0.13729,0.130895,306483.0,280370.0,305994.0,280374.0,0.0,0.0,0.0,538.0,1004.0,-1194.0,5.0,sit~stand,29
137.074034,13.8923,-0.0276,-121.4571,0.11611,0.737625,-0.136847,5.1141,7.4717,-124.7271,-0.867037,0.13829,0.146395,306483.0,280370.0,305995.0,280373.0,0.0,0.0,1981.0,0.0,997.0,-1194.0,5.0,sit~stand,29
137.094154,14.0723,0.7124,-122.0571,0.11561,0.730625,-0.124847,3.8741,7.1317,-125.6671,-0.893537,0.13079,0.113395,306484.0,280370.0,305995.0,280373.0,2036.0,0.0,0.0,0.0,1001.0,-1194.0,5.0,sit~stand,29
137.114248,13.7723,0.5124,-120.9571,0.11011,0.728625,-0.120847,3.9141,6.5317,-125.1271,-0.897037,0.12579,0.111395,306484.0,280370.0,305995.0,280373.0,-271.0,0.0,0.0,0.0,1004.0,-1194.0,5.0,sit~stand,29
137.134374,14.0123,1.0324,-120.6771,0.11711,0.734125,-0.099347,4.3941,6.7717,-125.4871,-0.915037,0.12079,0.069395,306483.0,280370.0,305995.0,280373.0,165.0,0.0,0.0,0.0,1001.0,-1194.0,5.0,sit~stand,29
137.154491,14.1123,0.7324,-122.2571,0.13661,0.744125,-0.111347,4.0141,6.5317,-125.7471,-0.924537,0.08879,0.044895,306484.0,280370.0,305995.0,280373.0,-1560.0,0.0,0.0,0.0,1001.0,-1190.0,5.0,sit~stand,29
137.174707,13.9323,0.7924,-122.5571,0.15011,0.726625,-0.098847,4.0141,6.4517,-126.6271,-0.941037,0.06979,0.012395,306484.0,280370.0,305995.0,280373.0,-1527.0,0.0,0.0,1501.0,1004.0,-1194.0,5.0,sit~stand,29
137.194841,14.0723,0.6524,-124.4371,0.15761,0.753625,-0.104847,3.8741,6.7717,-127.5471,-0.967537,0.04729,-0.020605,306484.0,280370.0,305995.0,280371.0,-282.0,0.0,0.0,-743.0,1001.0,-1194.0,5.0,sit~stand,29
137.214984,14.0723,0.7724,-125.3971,0.16661,0.763125,-0.082347,4.5541,6.3317,-128.8271,-0.965537,0.02529,-0.026605,306483.0,280370.0,305995.0,280371.0,179.0,0.0,0.0,0.0,1001.0,-1194.0,5.0,sit~stand,29
