time, CrutchReadings_1, CrutchReadings_2, CrutchReadings_3, CrutchReadings_4, CrutchReadings_5, CrutchReadings_6, CrutchReadings_7, CrutchReadings_8, CrutchReadings_9, CrutchReadings_10, CrutchReadings_11, CrutchReadings_12, MotorPositions_1, MotorPositions_2, MotorPositions_3, MotorPositions_4, MotorVelocities_1, MotorVelocities_2, MotorVelocities_3, MotorVelocities_4, MotorTorques_1, MotorTorques_2, MotorTorques_3, MotorTorques_4, GoButton, Intent, ExpID
53.528333,8.5568,-2.6534,-126.2804,0.802133,0.404925,-0.10827,-4.3489,-2.5087,-55.4326,0.058955,-0.25729,-0.04805,16334.0,4817.0,16345.0,4815.0,-626.0,0.0,0.0,0.0,104.0,-272.0,218.0,-518.0,0.0,stand~fwd,101
53.578623,6.8368,-2.7734,-112.5604,0.727133,0.368925,-0.10927,-2.5289,-0.5287,-57.8926,0.087955,-0.38879,0.03695,16335.0,4817.0,16345.0,4815.0,1106.0,0.0,0.0,0.0,57.0,-275.0,222.0,-518.0,0.0,stand~fwd,101
53.628962,5.4968,-1.2734,-70.8204,0.537633,0.143425,-0.07727,-1.0889,1.0913,-35.0926,0.114455,-0.33229,0.03145,16335.0,4819.0,16346.0,4815.0,0.0,0.0,1575.0,0.0,68.0,-289.0,222.0,-518.0,0.0,stand~fwd,101
53.679306,1.7168,0.4866,-16.2004,0.229633,-0.011075,-0.00227,0.8311,2.1913,-2.9726,0.102955,-0.06179,-0.01505,16335.0,4819.0,16344.0,4815.0,1230.0,0.0,-1630.0,0.0,75.0,-293.0,268.0,-518.0,0.0,stand~fwd,101
53.729573,-0.3832,0.3466,-0.4804,0.011133,0.010425,0.01023,1.2511,0.7313,0.0674,0.016455,-0.01679,-0.01255,16338.0,4820.0,16345.0,4815.0,575.0,0.0,802.0,0.0,7.0,-304.0,168.0,-515.0,0.0,stand~fwd,101
53.77987,0.0568,0.6266,-0.6804,0.016633,0.013925,-0.00477,0.8511,0.5913,-0.2526,0.007955,-0.00929,-0.01455,16339.0,4820.0,16347.0,4814.0,0.0,0.0,0.0,1069.0,39.0,-311.0,218.0,-568.0,0.0,stand~fwd,101
53.830151,0.0168,0.1866,-1.0404,0.019133,0.006425,0.00073,0.6911,-0.5287,-0.7326,0.004455,-0.00579,0.00045,16335.0,4820.0,16348.0,4811.0,-1641.0,0.0,1571.0,-2157.0,89.0,-314.0,214.0,-465.0,0.0,stand~fwd,101
53.880433,0.2568,-0.4134,-1.3204,-0.003367,0.006425,0.00923,0.9711,0.2913,-0.9926,-0.007545,-0.00929,0.00845,16335.0,4820.0,16348.0,4809.0,-245.0,0.0,0.0,-626.0,118.0,-314.0,211.0,-447.0,0.0,stand~fwd,101
53.930704,0.6368,0.3066,-0.9804,-0.000367,-0.002075,-0.00527,0.6111,-0.7687,-0.7326,-0.019045,-0.00129,0.00795,16336.0,4820.0,16348.0,4805.0,-1637.0,0.0,-2065.0,-2076.0,100.0,-325.0,214.0,-432.0,0.0,stand~fwd,101
53.981163,0.4168,-0.3134,-1.0404,-0.015867,0.004425,0.00323,-0.3089,-0.0887,-0.8526,-0.014045,0.02871,0.00295,16337.0,4818.0,16353.0,4799.0,945.0,-1721.0,1981.0,-1150.0,61.0,-322.0,168.0,-339.0,0.0,stand~fwd,101
