time, CrutchReadings_1, CrutchReadings_2, CrutchReadings_3, CrutchReadings_4, CrutchReadings_5, CrutchReadings_6, CrutchReadings_7, CrutchReadings_8, CrutchReadings_9, CrutchReadings_10, CrutchReadings_11, CrutchReadings_12, MotorPositions_1, MotorPositions_2, MotorPositions_3, MotorPositions_4, MotorVelocities_1, MotorVelocities_2, MotorVelocities_3, MotorVelocities_4, MotorTorques_1, MotorTorques_2, MotorTorques_3, MotorTorques_4, GoButton, Intent, ExpID
40.377487,-0.9218,-0.2288,-0.6936,0.000728,0.034603,-0.003538,0.0312,-0.0547,0.1696,4.2e-05,0.008062,-0.005252,16342.0,4838.0,16326.0,4831.0,0.0,0.0,0.0,0.0,282.0,-550.0,179.0,-393.0,0.0,stand~back,141
40.478062,-1.1418,-0.5688,-0.8136,-0.008272,0.027103,-0.019038,0.4512,0.2053,-1.0904,0.007042,0.007062,-0.003252,16344.0,4836.0,16328.0,4829.0,110.0,0.0,0.0,0.0,229.0,-586.0,186.0,-422.0,0.0,stand~back,141
40.578734,0.3182,0.8112,-0.0736,0.025728,-0.007397,0.022962,-0.1488,-0.1347,-0.0304,0.002542,0.018562,-0.008752,16343.0,4833.0,16328.0,4827.0,905.0,0.0,0.0,0.0,304.0,-622.0,200.0,-443.0,0.0,stand~back,141
40.679453,0.5382,0.8312,-0.4536,0.013228,-0.003397,0.012462,-9.5088,-4.3347,-25.2704,-0.142958,0.476562,-0.016252,16349.0,4829.0,16332.0,4825.0,165.0,-18.0,0.0,1447.0,264.0,-636.0,189.0,-511.0,0.0,stand~back,141
40.780061,-1.5418,-1.7688,-69.1136,0.544728,1.188603,-0.169038,-2.3288,-1.5547,-64.9904,-0.066958,-0.499938,-0.011752,16349.0,4824.0,16337.0,4820.0,-1798.0,-106.0,0.0,-2014.0,304.0,-633.0,157.0,-404.0,0.0,stand~back,141
40.880739,11.1382,-3.0688,-140.0936,0.658228,0.820103,-0.229038,-2.8888,-0.0347,-189.0304,-0.133958,-1.330938,-0.059752,16351.0,4814.0,16341.0,4807.0,1644.0,-315.0,0.0,-59.0,214.0,-579.0,118.0,-365.0,0.0,stand~back,141
40.981721,14.2182,-2.4088,-181.0936,0.856728,0.945603,-0.277538,-1.3888,1.3253,-234.9704,-0.181458,-1.577438,-0.129252,16348.0,4810.0,16334.0,4807.0,-1564.0,-201.0,0.0,0.0,318.0,-565.0,150.0,-339.0,0.0,stand~back,141
41.082599,15.4782,-2.1088,-191.1536,0.866228,0.965103,-0.273538,-1.5688,1.9853,-239.7304,-0.285458,-1.579938,-0.046252,16345.0,4810.0,16330.0,4808.0,0.0,626.0,0.0,0.0,286.0,-557.0,182.0,-318.0,0.0,stand~back,141
41.183206,17.1582,-2.7888,-201.9736,0.881728,0.962103,-0.368038,-1.8088,3.7053,-204.1904,-0.326458,-1.421438,0.089248,16344.0,4812.0,16327.0,4811.0,-857.0,1827.0,0.0,0.0,282.0,-568.0,214.0,-379.0,0.0,stand~back,141
41.283856,14.2982,-2.4288,-186.1536,0.912228,0.902603,-0.241038,-1.7688,5.1453,-177.9104,-0.309458,-1.276438,0.118248,16343.0,4812.0,16325.0,4815.0,930.0,114.0,0.0,1692.0,304.0,-436.0,250.0,-332.0,0.0,stand~back,141
41.384531,15.6982,-2.2888,-193.9536,0.908728,0.890103,-0.287538,-1.0488,4.3053,-169.1504,-0.232958,-1.272438,0.035248,16344.0,4813.0,16325.0,4817.0,341.0,0.0,0.0,1908.0,318.0,-490.0,275.0,-361.0,0.0,stand~back,141
41.485087,15.8782,-1.8688,-190.9136,0.933228,0.838103,-0.259038,-0.8288,4.7253,-179.3304,-0.225458,-1.329438,0.094248,16345.0,4813.0,16326.0,4817.0,-831.0,0.0,0.0,0.0,379.0,-479.0,289.0,-347.0,0.0,stand~back,141
41.585666,15.0982,-1.0888,-193.1936,1.043228,0.828603,-0.102038,-1.1888,4.0053,-190.7904,-0.177458,-1.364438,-0.075752,16345.0,4814.0,16326.0,4818.0,-157.0,-1637.0,0.0,0.0,332.0,-440.0,314.0,-415.0,0.0,stand~back,141
41.686467,15.5582,-1.6288,-191.6336,1.012728,0.827103,-0.169038,-0.4888,4.3453,-193.1504,-0.179458,-1.409438,-0.037252,16346.0,4815.0,16328.0,4818.0,1388.0,0.0,699.0,0.0,322.0,-475.0,322.0,-365.0,0.0,stand~back,141
41.787083,17.6582,-0.9488,-200.7736,1.034228,0.803103,-0.210038,-0.1888,4.6853,-204.5704,-0.198958,-1.460938,-0.040252,16347.0,4816.0,16331.0,4818.0,0.0,11.0,0.0,-1099.0,336.0,-479.0,314.0,-397.0,0.0,stand~back,141
