time, CrutchReadings_1, CrutchReadings_2, CrutchReadings_3, CrutchReadings_4, CrutchReadings_5, CrutchReadings_6, CrutchReadings_7, CrutchReadings_8, CrutchReadings_9, CrutchReadings_10, CrutchReadings_11, CrutchReadings_12, MotorPositions_1, MotorPositions_2, MotorPositions_3, MotorPositions_4, MotorVelocities_1, MotorVelocities_2, MotorVelocities_3, MotorVelocities_4, MotorTorques_1, MotorTorques_2, MotorTorques_3, MotorTorques_4, GoButton, Intent, ExpID
35.440745,-0.2717,-0.0794,-1.1826,-0.005077,0.024308,-0.00803,0.3679,-0.9397,-0.3732,-0.014235,0.008615,-0.02276,-11011.0,4806.0,43702.0,4819.0,1110.0,-1465.0,2014.0,-2157.0,-122.0,54.0,197.0,-568.0,0.0,walkFR~stand,178
35.541334,3.2283,-2.7994,-53.0226,0.419423,-0.284692,-0.04953,-2.1321,-0.0597,-28.6132,0.096765,-0.140385,-0.03126,-11010.0,4802.0,43703.0,4817.0,-88.0,0.0,0.0,-3995.0,-154.0,114.0,232.0,-536.0,0.0,walkFR~stand,178
35.641924,0.1683,-3.5194,-117.2826,0.986923,-0.165692,-0.06503,-2.1921,-0.2797,-80.7532,0.134265,-0.643885,-0.04676,-11010.0,4802.0,43705.0,4814.0,0.0,0.0,0.0,0.0,-175.0,150.0,222.0,-575.0,0.0,walkFR~stand,178
35.742597,3.4483,-2.5994,-192.9026,1.469423,-0.221192,-0.15903,-1.6921,0.5803,-130.4132,0.159265,-1.073385,-0.08426,-11011.0,4811.0,43703.0,4814.0,-1406.0,2428.0,-381.0,0.0,-197.0,75.0,225.0,-568.0,0.0,walkFR~stand,178
35.843195,7.3683,-2.3594,-220.1826,1.573422,-0.149192,-0.27253,-0.9521,2.2603,-148.5132,0.081765,-1.217885,-0.02276,-11013.0,4812.0,43698.0,4814.0,0.0,165.0,-1981.0,0.0,-193.0,129.0,261.0,-561.0,0.0,walkFR~stand,178
35.94387,7.6083,-2.5994,-206.9026,1.474423,-0.053692,-0.31303,-1.3521,2.8203,-140.2332,0.026765,-1.155385,0.03124,-11020.0,4817.0,43696.0,4815.0,912.0,0.0,1088.0,0.0,-172.0,104.0,282.0,-565.0,0.0,walkFR~stand,178
36.044447,5.8283,-2.2594,-185.0026,1.364423,-0.041192,-0.20053,-1.5921,1.0003,-131.4132,0.061765,-1.067885,-0.05776,-11023.0,4818.0,43695.0,4815.0,1289.0,0.0,-1359.0,0.0,-125.0,93.0,304.0,-561.0,0.0,walkFR~stand,178
36.145261,5.4083,-3.1194,-161.9626,1.242923,-0.043692,-0.21353,-1.1721,1.1603,-113.0532,0.126265,-0.945885,-0.10876,-11023.0,4819.0,43696.0,4815.0,51.0,2245.0,-1421.0,0.0,-150.0,54.0,350.0,-557.0,0.0,walkFR~stand,178
36.245845,3.4883,-2.8194,-129.6026,1.065923,-0.050192,-0.12953,-1.4521,1.5603,-94.7332,0.105765,-0.804885,-0.04876,-11021.0,4816.0,43698.0,4815.0,385.0,0.0,0.0,0.0,-132.0,86.0,318.0,-554.0,0.0,walkFR~stand,178
36.346836,3.4683,-1.9394,-133.9226,1.088923,-0.060692,-0.11703,-1.2921,1.5603,-95.9132,0.070765,-0.818385,-0.04476,-11020.0,4815.0,43699.0,4815.0,22.0,0.0,0.0,0.0,-86.0,89.0,322.0,-550.0,0.0,walkFR~stand,178
36.447692,3.9283,-2.5594,-140.7826,1.107423,-0.082192,-0.14653,-1.6521,2.1003,-102.4132,0.084265,-0.876385,-0.04076,-11020.0,4816.0,43699.0,4816.0,0.0,0.0,0.0,0.0,-107.0,82.0,332.0,-557.0,0.0,walkFR~stand,178
36.548308,3.8083,-2.7194,-142.3426,1.109923,-0.065692,-0.14953,-1.4921,0.7803,-101.5332,0.088765,-0.853885,-0.04326,-11019.0,4816.0,43700.0,4816.0,0.0,0.0,0.0,0.0,-111.0,79.0,329.0,-557.0,0.0,walkFR~stand,178
36.649127,3.6083,-2.1194,-143.2026,1.130423,-0.062692,-0.12453,-1.2121,1.2203,-106.2132,0.096765,-0.891885,-0.07776,-11019.0,4815.0,43700.0,4816.0,0.0,0.0,0.0,0.0,-107.0,86.0,332.0,-557.0,0.0,walkFR~stand,178
36.749938,3.1883,-2.7394,-125.3626,1.004923,-0.050692,-0.13503,-1.5121,1.2403,-94.1132,0.093265,-0.807385,-0.02176,-11018.0,4814.0,43701.0,4816.0,-861.0,-626.0,0.0,0.0,-57.0,118.0,336.0,-557.0,0.0,walkFR~stand,178
36.85062,1.9283,-2.4194,-100.4026,0.851923,-0.006192,-0.06203,-1.5921,1.2803,-66.4332,0.081765,-0.586385,0.03124,-11017.0,4814.0,43702.0,4816.0,62.0,0.0,0.0,0.0,-111.0,93.0,329.0,-557.0,0.0,walkFR~stand,178
52.238727,1.2483,0.4206,-0.6226,0.025423,-0.020692,-0.00753,0.3679,-0.1797,0.3268,-0.009235,0.000615,-0.00676,-11004.0,4813.0,43702.0,4826.0,282.0,-59.0,1553.0,0.0,-125.0,-11.0,386.0,-908.0,0.0,walkFR~stand,180
52.339423,-0.0117,0.3006,-1.8826,-0.005577,0.013808,0.01597,0.5279,0.0403,-1.3532,0.003765,0.001115,0.00274,-11005.0,4812.0,43702.0,4825.0,-165.0,-1824.0,0.0,-363.0,-139.0,43.0,443.0,-926.0,0.0,walkFR~stand,180
52.439986,3.6683,-1.2194,-67.6226,0.652923,0.047808,-0.05603,-6.9921,-4.6197,-54.3932,-0.114235,0.081615,-0.02026,-11005.0,4808.0,43705.0,4823.0,571.0,-967.0,161.0,0.0,-136.0,32.0,432.0,-940.0,0.0,walkFR~stand,180
52.54068,8.2283,-2.5194,-168.8426,1.282923,0.257308,-0.08703,-3.3721,-1.6397,-124.2932,0.175765,-0.872885,0.05974,-11008.0,4815.0,43707.0,4820.0,-2157.0,198.0,710.0,0.0,-104.0,11.0,361.0,-936.0,0.0,walkFR~stand,180
52.641253,12.4083,-1.8194,-238.1626,1.530922,0.325808,-0.16103,-2.6521,-0.9797,-163.5132,0.242765,-1.133885,-0.05076,-11012.0,4817.0,43707.0,4812.0,626.0,-2014.0,0.0,-582.0,-118.0,36.0,422.0,-890.0,0.0,walkFR~stand,180
52.741951,13.9283,-1.8594,-251.8026,1.524423,0.333808,-0.18053,-1.8721,-0.0397,-172.3932,0.215765,-1.179885,-0.03726,-11014.0,4821.0,43704.0,4812.0,-198.0,0.0,0.0,0.0,-14.0,-43.0,440.0,-876.0,0.0,walkFR~stand,180
52.842629,12.5683,-2.6794,-240.4426,1.438423,0.396808,-0.19153,-1.5321,0.4203,-168.6132,0.178265,-1.149885,0.00274,-11015.0,4824.0,43704.0,4813.0,0.0,879.0,1447.0,0.0,-43.0,-82.0,397.0,-876.0,0.0,walkFR~stand,180
52.94331,12.0283,-2.6794,-220.8826,1.378423,0.393808,-0.18203,-2.5521,0.9603,-146.7532,0.117265,-1.034385,0.06224,-11013.0,4821.0,43703.0,4813.0,0.0,0.0,0.0,0.0,-43.0,-86.0,468.0,-865.0,0.0,walkFR~stand,180
53.044047,11.3483,-1.8394,-203.4226,1.300922,0.403808,-0.14703,-2.3921,1.1203,-131.2732,0.135265,-0.957385,0.06474,-11011.0,4817.0,43703.0,4814.0,1014.0,0.0,0.0,465.0,-39.0,-71.0,479.0,-911.0,0.0,walkFR~stand,180
53.144684,10.3683,-2.7194,-191.2826,1.258422,0.385808,-0.14303,-2.0121,1.3203,-115.2132,0.137765,-0.870885,0.05774,-11009.0,4813.0,43704.0,4814.0,948.0,-1571.0,0.0,0.0,-46.0,-54.0,479.0,-858.0,0.0,walkFR~stand,180
53.245328,9.3683,-2.2794,-182.2026,1.247923,0.330308,-0.11653,-2.2921,1.1203,-104.4132,0.159265,-0.800885,0.03524,-11007.0,4809.0,43705.0,4814.0,-1802.0,0.0,0.0,0.0,-57.0,-14.0,482.0,-851.0,0.0,walkFR~stand,180
53.346311,7.9083,-2.7994,-174.6426,1.215923,0.322308,-0.11053,-1.9321,0.6003,-98.6332,0.147765,-0.768385,0.03524,-11006.0,4810.0,43706.0,4814.0,-326.0,0.0,0.0,0.0,-96.0,-7.0,482.0,-847.0,0.0,walkFR~stand,180
53.446992,9.1683,-1.9194,-171.1026,1.204923,0.277808,-0.13003,-1.3921,1.1603,-96.2332,0.153265,-0.762885,0.08924,-11006.0,4810.0,43706.0,4815.0,0.0,-1827.0,0.0,0.0,-71.0,61.0,482.0,-847.0,0.0,walkFR~stand,180
