time, CrutchReadings_1, CrutchReadings_2, CrutchReadings_3, CrutchReadings_4, CrutchReadings_5, CrutchReadings_6, CrutchReadings_7, CrutchReadings_8, CrutchReadings_9, CrutchReadings_10, CrutchReadings_11, CrutchReadings_12, MotorPositions_1, MotorPositions_2, MotorPositions_3, MotorPositions_4, MotorVelocities_1, MotorVelocities_2, MotorVelocities_3, MotorVelocities_4, MotorTorques_1, MotorTorques_2, MotorTorques_3, MotorTorques_4, GoButton, Intent, ExpID
53.528333,8.5568,-2.6534,-126.2804,0.802133,0.404925,-0.10827,-4.3489,-2.5087,-55.4326,0.058955,-0.25729,-0.04805,16334.0,4817.0,16345.0,4815.0,-626.0,0.0,0.0,0.0,104.0,-272.0,218.0,-518.0,0.0,stand~fwd,101
53.548446,7.4768,-3.2334,-121.5404,0.764133,0.381925,-0.11727,-3.4489,-1.7687,-57.2726,0.072455,-0.29879,-0.01355,16334.0,4817.0,16345.0,4815.0,293.0,0.0,0.0,0.0,50.0,-272.0,218.0,-518.0,0.0,stand~fwd,101
53.568546,7.5168,-2.4334,-116.1204,0.757133,0.375925,-0.10327,-3.3689,-0.7087,-59.3126,0.099455,-0.38529,0.03845,16335.0,4817.0,16345.0,4815.0,458.0,0.0,0.0,0.0,61.0,-272.0,222.0,-518.0,0.0,stand~fwd,101
53.588688,7.3168,-2.4934,-107.6004,0.730633,0.337925,-0.11027,-1.9089,-0.2687,-56.1526,0.093955,-0.39679,0.05995,16335.0,4818.0,16345.0,4815.0,447.0,2014.0,0.0,0.0,68.0,-314.0,222.0,-518.0,0.0,stand~fwd,101
53.608822,6.5768,-2.0734,-93.9404,0.666133,0.261925,-0.07627,-2.1089,0.0513,-50.6126,0.106455,-0.39529,0.06245,16335.0,4819.0,16345.0,4815.0,0.0,476.0,-1088.0,0.0,61.0,-286.0,222.0,-518.0,0.0,stand~fwd,101
53.628962,5.4968,-1.2734,-70.8204,0.537633,0.143425,-0.07727,-1.0889,1.0913,-35.0926,0.114455,-0.33229,0.03145,16335.0,4819.0,16346.0,4815.0,0.0,0.0,1575.0,0.0,68.0,-289.0,222.0,-518.0,0.0,stand~fwd,101
53.649101,4.2968,-0.6334,-45.8204,0.381633,0.069925,-0.04227,0.5511,2.5513,-18.3126,0.173455,-0.21879,-0.00155,16335.0,4819.0,16345.0,4815.0,51.0,0.0,-1674.0,0.0,79.0,-289.0,222.0,-518.0,0.0,stand~fwd,101
53.669246,2.4768,0.4666,-24.2004,0.267633,0.019925,-0.01577,1.1111,2.4313,-6.5726,0.182455,-0.11579,-0.04255,16335.0,4819.0,16344.0,4815.0,0.0,0.0,-2157.0,0.0,82.0,-286.0,254.0,-515.0,0.0,stand~fwd,101
53.689356,1.5168,0.8866,-9.5804,0.161133,-0.017575,0.01623,1.2311,1.6513,-1.2326,0.023955,-0.01979,-0.01455,16335.0,4819.0,16344.0,4815.0,11.0,0.0,0.0,0.0,96.0,-297.0,229.0,-518.0,0.0,stand~fwd,101
53.709466,-0.0832,0.0266,-0.7204,0.021133,0.006425,-0.00777,0.8911,1.0713,0.1674,0.020455,-0.01779,-0.02405,16336.0,4820.0,16344.0,4815.0,-802.0,0.0,0.0,0.0,93.0,-300.0,232.0,-518.0,0.0,stand~fwd,101
53.729573,-0.3832,0.3466,-0.4804,0.011133,0.010425,0.01023,1.2511,0.7313,0.0674,0.016455,-0.01679,-0.01255,16338.0,4820.0,16345.0,4815.0,575.0,0.0,802.0,0.0,7.0,-304.0,168.0,-515.0,0.0,stand~fwd,101
53.749676,-0.2632,0.3266,-0.6404,0.017633,-0.002575,0.00723,1.2711,0.8713,-0.3126,0.021455,-0.01429,-0.00705,16338.0,4820.0,16346.0,4814.0,-1121.0,0.0,699.0,-1831.0,39.0,-307.0,225.0,-486.0,0.0,stand~fwd,101
53.769783,-0.3832,0.6866,-0.6204,0.015133,0.015925,0.00823,0.9511,0.3113,-0.2926,0.018955,-0.00029,0.00095,16339.0,4820.0,16347.0,4814.0,0.0,0.0,2014.0,0.0,39.0,-307.0,168.0,-511.0,0.0,stand~fwd,101
53.789919,0.0968,0.3466,-0.9204,0.008633,0.020425,-0.00027,1.2511,0.2713,-0.5126,0.003455,-0.00479,0.00845,16338.0,4820.0,16347.0,4813.0,-1545.0,0.0,0.0,-1190.0,104.0,-311.0,218.0,-507.0,0.0,stand~fwd,101
